window,label,maxz_s1,anom_s1,maxz_s2,anom_s2,maxz_s3,anom_s3,maxz_s4,anom_s4,maxz_s5,anom_s5,maxz_s6,anom_s6,confidence,flag_count,alert_level,alert_binary,velocity_s4,vel_zscore_s4,vel_alert_s4,accel_s4,velocity_s1,vel_zscore_s1,vel_alert_s1,velocity_s6,vel_zscore_s6,vel_alert_s6,vel_flag_count,enhanced_alert,velocity_only_alert,orig_fusion2,js_divergence,js_alert
7894,0,0.5458,0,0.0,0.0,0.5093,0.0,1.2966,0.0,0.7291,0.0,0.4422,0,0.0,0,none,0,0.3637,0.1065,0.0,0.8928,0.1479999999999999,0.0848,0,-0.3537,0.6525,0,0,0,0,0,0.357185,0
7895,0,0.5832,0,0.0,0.0,1.4134,0.0,0.9545,0.0,0.0,0.0,0.8695,0,0.0,0,none,0,-0.3420999999999999,0.1002,0.0,-0.7058,0.0374000000000001,0.0214,0,0.4273,0.7883,0,0,0,0,0,0.326362,0
7896,0,0.2183,0,0.0,0.0,1.4571,0.0,0.521,0.0,0.4556,0.0,0.6251,0,0.0,0,none,0,-0.4335,0.127,0.0,-0.0914,-0.3649,0.2093,0,-0.2444,0.4508,0,0,0,0,0,0.331026,0
7897,0,0.8943,0,0.0,0.0,0.9976,0.0,1.1803,0.0,0.7291,0.0,1.0306,0,0.0,0,none,0,0.6592999999999999,0.1931,0.0,1.0928,0.6759999999999999,0.3878,0,0.4054999999999999,0.7481,0,0,0,0,0,0.317091,0
7898,0,0.9248,0,0.0,0.0,1.2031,0.0,1.6171,0.0,0.0,0.0,0.6509,0,0.0,0,none,0,0.4368000000000001,0.1279,0.0,-0.2224999999999998,0.0304999999999999,0.0174,0,-0.3796999999999999,0.7005,0,0,0,0,0,0.317091,0
7899,0,0.6579,0,2.9579,0.0,0.5866,0.0,1.107,0.0,0.1757,0.0,1.5071,0,0.0,0,none,0,-0.5101,0.1494,0.0,-0.9469,-0.2668999999999999,0.1531,0,0.8562000000000001,1.5796,0,0,0,0,0,0.332082,0
7900,0,0.5399,0,0.0,0.0,1.3106,0.0,1.2885,0.0,0.3644,0.0,1.1489,0,0.0,0,none,0,0.1815,0.0531,0.0,0.6916,-0.118,0.0676,0,-0.3582000000000001,0.6608,0,0,0,0,0,0.375911,0
7901,0,4.5126,1,0.3362,0.0,2.0883,0.0,1.2037,0.0,0.5468,0.0,0.9829,0,0.25,1,low,0,-0.0847999999999999,0.0248,0.0,-0.2663,3.9727,2.2791,0,-0.166,0.3062,0,0,0,0,0,0.298185,0
7902,0,0.5248,0,0.0,0.0,1.2282,0.0,1.4131,0.0,0.7291,0.0,0.6589,0,0.0,0,none,0,0.2094,0.0613,0.0,0.2942,-3.9878,2.2878,0,-0.3239999999999999,0.5977,0,0,0,0,0,0.371253,0
7903,0,0.6597,0,0.0,0.0,1.3997,0.0,1.596,0.0,0.0,0.0,0.8547,0,0.0,0,none,0,0.1829,0.0535,0.0,-0.0264999999999999,0.1348999999999999,0.0773,0,0.1957999999999999,0.3612,0,0,0,0,0,0.364142,0
7904,0,0.4594,0,0.0,0.0,0.9202,0.0,0.8641,0.0,0.2732,0.0,0.7107,0,0.0,0,none,0,-0.7319000000000001,0.2144,0.0,-0.9148000000000002,-0.2002999999999999,0.1148,0,-0.144,0.2656,0,0,0,0,0,0.37673,0
7905,0,2.0608,0,0.0,0.0,0.0,0.0,2.6163,0.0,0.0,0.0,1.334,0,0.0,0,none,0,1.7521999999999998,0.5134,0.0,2.4841,1.6014,0.9187,0,0.6233000000000001,1.1499,0,0,0,0,0,0.395716,0
7906,0,0.688,0,0.0,0.0,1.1399,0.0,1.3515,0.0,0.0,0.0,0.7423,0,0.0,0,none,0,-1.2648,0.3706,0.0,-3.0169999999999995,-1.3728,0.7875,0,-0.5917000000000001,1.0916,0,0,0,0,0,0.421774,0
7907,0,0.3734,0,0.0,0.0,1.4682,0.0,1.9485,0.0,0.2732,0.0,1.0636,0,0.0,0,none,0,0.597,0.1749,0.0,1.8618,-0.3145999999999999,0.1804,0,0.3213000000000001,0.5927,0,0,0,0,0,0.430525,0
7908,0,0.6518,0,0.0,0.0,0.6023,0.0,1.1849,0.0,0.6379,0.0,0.8869,0,0.0,0,none,0,-0.7635999999999998,0.2237,0.0,-1.3605999999999998,0.2784,0.1597,0,-0.1767,0.3259,0,0,0,0,0,0.421774,0
7909,0,0.5225,0,0.0,0.0,0.6129,0.0,0.732,0.0,0.6379,0.0,0.7259,0,0.0,0,none,0,-0.4529000000000001,0.1326,0.0,0.3106999999999997,-0.1293,0.0741,0,-0.161,0.297,0,0,0,0,0,0.38753,0
7910,0,0.6941,0,0.0,0.0,1.4983,0.0,0.5245,0.0,0.0,0.0,0.6768,0,0.0,0,none,0,-0.2075,0.0607,0.0,0.2454,0.1716,0.0984,0,-0.0491,0.0905,0,0,0,0,0,0.354817,0
7911,0,0.4788,0,0.0,0.0,1.2627,0.0,1.2037,0.0,0.4556,0.0,0.7528,0,0.0,0,none,0,0.6792,0.199,0.0,0.8867,-0.2153,0.1234,0,0.076,0.1401,0,0,0,0,0,0.358799,0
7912,0,0.7004,0,0.0,0.0,1.7488,0.0,1.613,0.0,0.0,0.0,0.7546,0,0.0,0,none,0,0.4093,0.1199,0.0,-0.2699,0.2216,0.1271,0,0.0018,0.0032,0,0,0,0,0,0.264816,0
7913,0,0.4764,0,0.0,0.0,1.1942,0.0,1.1188,0.0,0.3644,0.0,0.7531,0,0.0,0,none,0,-0.4942,0.1447,0.0,-0.9035,-0.224,0.1284,0,-0.0015,0.0027,0,0,0,0,0,0.365114,0
7914,0,0.2835,0,0.0,0.0,0.7236,0.0,1.4279,0.0,0.0,0.0,0.8317,0,0.0,0,none,0,0.3090999999999999,0.0905,0.0,0.8032999999999999,-0.1929,0.1106,0,0.0786,0.1449,0,0,0,0,0,0.365114,0
7915,0,1.3563,0,0.0,0.0,2.1486,0.0,2.665,0.0,0.6379,0.0,0.5508,0,0.0,0,none,0,1.2371,0.3625,0.0,0.9280000000000002,1.0728,0.6154,0,-0.2809,0.5182,0,0,0,0,0,0.35941,0
7916,0,0.651,0,0.0,0.0,0.7832,0.0,0.8199,0.0,0.0,0.0,0.9329,0,0.0,0,none,0,-1.8451,0.5406,0.0,-3.0822000000000003,-0.7053,0.4046,0,0.3821,0.7049,0,0,0,0,0,0.343877,0
7917,0,0.5261,0,0.0,0.0,1.5929,0.0,0.4092,0.0,0.1757,0.0,0.6271,0,0.0,0,none,0,-0.4106999999999999,0.1203,0.0,1.4344,-0.1249,0.0716,0,-0.3057999999999999,0.5641,0,0,0,0,0,0.357734,0
7918,0,0.5363,0,0.0,0.0,1.6821,0.0,1.113,0.0,0.6379,0.0,0.6938,0,0.0,0,none,0,0.7038,0.2062,0.0,1.1145,0.0101999999999999,0.0058,0,0.0666999999999999,0.123,0,0,0,0,0,0.36104,0
7919,0,0.7671,0,0.0,0.0,1.0631,0.0,0.4174,0.0,0.6379,0.0,0.5209,0,0.0,0,none,0,-0.6956,0.2038,0.0,-1.3994,0.2308,0.1323,0,-0.1728999999999999,0.3189,0,0,0,0,0,0.356768,0
7920,0,0.8829,0,0.0,0.0,1.6508,0.0,1.4227,0.0,0.0,0.0,0.8379,0,0.0,0,none,0,1.0053,0.2945,0.0,1.7009,0.1158,0.0664,0,0.3169999999999999,0.5848,0,0,0,0,0,0.407684,0
7921,0,0.6387,0,0.0,0.0,1.8792,0.0,1.9485,0.0,0.0,0.0,0.6197,0,0.0,0,none,0,0.5257999999999998,0.154,0.0,-0.4795000000000002,-0.2441999999999999,0.14,0,-0.2181999999999999,0.4025,0,0,0,0,0,0.390668,0
7922,0,0.6413,0,0.0,0.0,0.5093,0.0,0.4397,0.0,0.6379,0.0,0.5883,0,0.0,0,none,0,-1.5088,0.4421,0.0,-2.0346,0.0025999999999999,0.0014,0,-0.0313999999999999,0.0578,0,0,0,0,0,0.390668,0
7923,0,0.6189,0,0.8853,0.0,1.351,0.0,0.0,0.0,0.182,0.0,0.9797,0,0.0,0,none,0,0.0,0.0,0.0,0.0,-0.0223999999999999,0.0128,0,0.3913999999999999,0.722,0,0,0,0,0,0.382055,0
7924,0,0.2701,0,0.3362,0.0,1.3535,0.0,0.4784,0.0,0.2732,0.0,0.8021,0,0.0,0,none,0,0.0387,0.0112,0.0,1.5475,-0.3488,0.2,0,-0.1775999999999999,0.3276,0,0,0,0,0,0.304334,0
7925,0,0.4109,0,0.8853,0.0,0.8781,0.0,1.1657,0.0,0.182,0.0,0.5754,0,0.0,0,none,0,0.6873,0.2013,0.0,0.6486000000000001,0.1407999999999999,0.0807,0,-0.2267,0.4182,0,0,0,0,0,0.280436,0
7926,0,0.6442,0,0.0,0.0,0.6159,0.0,1.9617,0.0,0.1757,0.0,0.501,0,0.0,0,none,0,0.796,0.2332,0.0,0.1087,0.2333,0.1338,0,-0.0744,0.1372,0,0,0,0,0,0.287198,0
7927,0,0.3537,0,0.0,0.0,1.626,0.0,0.142,0.0,0.182,0.0,0.8978,0,0.0,0,none,0,-1.8197,0.5332,0.0,-2.6157000000000004,-0.2905,0.1666,0,0.3968,0.732,0,0,0,0,0,0.269741,0
7928,0,0.6585,0,0.0,0.0,1.3997,0.0,1.2885,0.0,0.5468,0.0,0.9362,0,0.0,0,none,0,1.1465,0.3359,0.0,2.9662,0.3047999999999999,0.1748,0,0.0383999999999999,0.0708,0,0,0,0,0,0.271754,0
7929,0,0.5012,0,0.3362,0.0,0.2667,0.0,0.498,0.0,0.3681,0.0,1.2466,0,0.0,0,none,0,-0.7905,0.2316,0.0,-1.937,-0.1573,0.0902,0,0.3103999999999999,0.5726,0,0,0,0,0,0.294906,0
7930,0,0.2517,0,0.3362,0.0,1.092,0.0,0.949,0.0,0.1757,0.0,1.4019,0,0.0,0,none,0,0.4509999999999999,0.1321,0.0,1.2414999999999998,-0.2495,0.1431,0,0.1553,0.2864,0,0,0,0,0,0.312241,0
7931,0,0.5957,0,0.0,0.0,0.7611,0.0,0.54,0.0,0.3644,0.0,0.6507,0,0.0,0,none,0,-0.4089999999999999,0.1198,0.0,-0.8599999999999999,0.344,0.1973,0,-0.7512,1.3859,0,0,0,0,0,0.366108,0
7932,0,0.4666,0,0.0,0.0,0.4806,0.0,1.5631,0.0,0.6379,0.0,0.7035,0,0.0,0,none,0,1.0231,0.2997,0.0,1.4320999999999997,-0.1291,0.074,0,0.0528,0.0973,0,0,0,0,0,0.342246,0
7933,0,0.6155,0,0.0,0.0,1.347,0.0,1.4293,0.0,0.6379,0.0,0.5323,0,0.0,0,none,0,-0.1337999999999999,0.0391,0.0,-1.1568999999999998,0.1489,0.0854,0,-0.1712,0.3158,0,0,0,0,0,0.337736,0
7934,0,2.5142,0,2.9579,0.0,0.9976,0.0,0.9344,0.0,1.4593,0.0,1.6115,0,0.0,0,none,0,-0.4949,0.1449,0.0,-0.3611000000000001,1.8987000000000005,1.0892,0,1.0792,1.991,0,0,0,0,0,0.36576,0
7935,0,0.6926,0,0.0,0.0,1.3854,0.0,1.4279,0.0,0.1757,0.0,0.7276,0,0.0,0,none,0,0.4934999999999999,0.1445,0.0,0.9884,-1.8216,1.045,0,-0.8838999999999999,1.6307,0,0,0,0,0,0.410525,0
7936,0,0.4956,0,0.7618,0.0,1.0902,0.0,1.2037,0.0,0.1757,0.0,0.8873,0,0.0,0,none,0,-0.2241999999999999,0.0656,0.0,-0.7176999999999999,-0.197,0.113,0,0.1596999999999999,0.2946,0,0,0,0,0,0.389802,0
7937,0,2.4727,0,1.3108,0.0,0.1179,0.0,0.6996,0.0,0.3681,0.0,1.1729,0,0.0,0,none,0,-0.5041,0.1476,0.0,-0.2799,1.9771,1.1342,0,0.2856000000000001,0.5268,0,0,0,0,0,0.389802,0
7938,0,0.7563,0,0.8853,0.0,1.2742,0.0,1.2885,0.0,0.1757,0.0,0.1633,0,0.0,0,none,0,0.5889,0.1725,0.0,1.093,-1.7164,0.9846,0,-1.0096,1.8626,0,0,0,0,0,0.356788,0
7939,0,0.6023,0,0.0,0.0,1.1761,0.0,0.4996,0.0,0.2772,0.0,0.5859,0,0.0,0,none,0,-0.7888999999999999,0.2311,0.0,-1.3778,-0.154,0.0883,0,0.4226,0.7796,0,0,0,0,0,0.327999,0
7940,0,0.7114,0,0.0,0.0,0.7921,0.0,0.9933,0.0,1.4593,0.0,2.223,0,0.0,0,none,0,0.4936999999999999,0.1446,0.0,1.2826,0.1091,0.0625,0,1.6370999999999998,3.0204,1,1,0,0,0,0.363432,0
7941,0,3.3545,1,0.3362,0.0,0.9752,0.0,0.7713,0.0,0.1863,0.0,0.5888,0,0.25,1,low,0,-0.2219999999999999,0.065,0.0,-0.7157,2.6431,1.5163,0,-1.6342,3.015,1,1,0,0,0,0.362326,0
7942,0,0.6283,0,0.0,0.0,0.7832,0.0,0.7792,0.0,0.6379,0.0,0.7157,0,0.0,0,none,0,0.0079,0.0022,0.0,0.2299,-2.7262,1.564,0,0.1269,0.234,0,0,0,0,0,0.388581,0
7943,0,1.3423,0,0.0,0.0,0.389,0.0,2.5762,0.0,0.0,0.0,0.8519,0,0.0,0,none,0,1.7970000000000002,0.5265,0.0,1.7891,0.7140000000000001,0.4096,0,0.1362,0.2512,0,0,0,0,0,0.451277,1
7944,0,0.5227,0,0.0,0.0,1.1261,0.0,0.7363,0.0,0.3644,0.0,0.9994,0,0.0,0,none,0,-1.8399,0.5391,0.0,-3.6369,-0.8196,0.4701,0,0.1474999999999999,0.272,0,0,0,0,0,0.46795,1
7945,0,0.6982,0,0.0,0.0,0.395,0.0,1.4436,0.0,0.0,0.0,0.6465,0,0.0,0,none,0,0.7073,0.2072,0.0,2.5472,0.1755,0.1006,0,-0.3529,0.651,0,0,0,0,0,0.46795,1
7946,0,0.5372,0,0.0,0.0,1.6737,0.0,1.3734,0.0,0.0,0.0,0.4566,0,0.0,0,none,0,-0.0702,0.0205,0.0,-0.7775000000000001,-0.161,0.0923,0,-0.1898999999999999,0.3503,0,0,0,0,0,0.453096,1
7947,0,0.521,0,0.0,0.0,1.0587,0.0,0.4378,0.0,0.0,0.0,0.8377,0,0.0,0,none,0,-0.9356,0.2741,0.0,-0.8654,-0.0161999999999999,0.0092,0,0.3811,0.703,0,0,0,0,0,0.456951,1
7948,0,0.4263,0,0.0,0.0,1.5512,0.0,0.7488,0.0,0.0,0.0,0.7935,0,0.0,0,none,0,0.311,0.091,0.0,1.2466,-0.0947,0.0543,0,-0.0442,0.0815,0,0,0,0,0,0.446187,0
7949,0,0.6775,0,0.0,0.0,1.8792,0.0,2.8478,0.0,0.0,0.0,0.7407,0,0.0,0,none,0,2.099,0.615,0.0,1.7879999999999998,0.2512,0.144,0,-0.0527999999999999,0.0973,0,0,0,0,0,0.483474,1
7950,0,0.5614,0,0.0,0.0,0.9202,0.0,1.5669,0.0,0.6379,0.0,0.7416,0,0.0,0,none,0,-1.2809,0.3753,0.0,-3.3799,-0.1160999999999999,0.0665,0,0.0009,0.0016,0,0,0,0,0,0.556939,1
7951,0,1.1848,0,0.0,0.0,1.3401,0.0,1.1133,0.0,0.3681,0.0,0.8211,0,0.0,0,none,0,-0.4536,0.1328,0.0,0.8272999999999999,0.6234000000000001,0.3576,0,0.0795,0.1466,0,0,0,0,0,0.55399,1
7952,0,0.7588,0,0.0,0.0,1.2716,0.0,1.6663,0.0,0.4556,0.0,0.6835,0,0.0,0,none,0,0.5529999999999999,0.162,0.0,1.0066,-0.426,0.2443,0,-0.1376,0.2538,0,0,0,0,0,0.500624,1
7953,0,0.6327,0,0.0,0.0,1.5355,0.0,0.8516,0.0,0.182,0.0,0.4884,0,0.0,0,none,0,-0.8146999999999999,0.2387,0.0,-1.3676999999999997,-0.1261,0.0723,0,-0.1951,0.3599,0,0,0,0,0,0.427366,0
7954,0,3.2623,1,0.0,0.0,1.0661,0.0,0.8633,0.0,0.1757,0.0,0.3909,0,0.25,1,low,0,0.0116999999999999,0.0033,0.0,0.8263999999999998,2.6296,1.5086,0,-0.0974999999999999,0.1798,0,0,0,0,0,0.427836,0
7955,0,0.5491,0,0.0,0.0,1.5267,0.0,0.4908,0.0,0.1757,0.0,1.8096,0,0.0,0,none,0,-0.3724999999999999,0.1091,0.0,-0.3841999999999999,-2.7132,1.5565,0,1.4187,2.6174,1,1,0,0,0,0.427836,0
7956,0,0.6079,0,0.0,0.0,0.9998,0.0,0.9446,0.0,0.6379,0.0,0.7698,0,0.0,0,none,0,0.4538,0.1329,0.0,0.8262999999999999,0.0587999999999999,0.0337,0,-1.0398,1.9183,0,0,0,0,0,0.427836,0
7957,0,0.5534,0,0.0,0.0,0.31,0.0,0.5083,0.0,0.4556,0.0,0.7151,0,0.0,0,none,0,-0.4363,0.1278,0.0,-0.8901,-0.0544999999999999,0.0312,0,-0.0547,0.1008,0,0,0,0,0,0.427836,0
7958,0,0.6063,0,0.0,0.0,1.5939,0.0,1.2657,0.0,0.1863,0.0,1.3389,0,0.0,0,none,0,0.7574000000000001,0.2219,0.0,1.1937000000000002,0.0528999999999999,0.0303,0,0.6238,1.1508,0,0,0,0,0,0.40167,0
7959,0,0.6223,0,0.0,0.0,2.0058,0.0,0.6787,0.0,0.7291,0.0,0.5534,0,0.0,0,none,0,-0.5870000000000001,0.1719,0.0,-1.3444000000000005,0.016,0.0091,0,-0.7855,1.4492,0,0,0,0,0,0.388488,0
7960,0,0.9938,0,0.0,0.0,1.8578,0.0,1.2385,0.0,0.3644,0.0,0.528,0,0.0,0,none,0,0.5598,0.164,0.0,1.1468,0.3715,0.2131,0,-0.0253999999999999,0.0468,0,0,0,0,0,0.376474,0
7961,0,1.4619,0,0.0,0.0,0.5176,0.0,1.9406,0.0,0.5468,0.0,0.7522,0,0.0,0,none,0,0.7021000000000002,0.2057,0.0,0.1423000000000002,0.4680999999999999,0.2685,0,0.2241999999999999,0.4136,0,0,0,0,0,0.353619,0
7962,0,0.6551,0,0.0,0.0,0.981,0.0,1.1463,0.0,0.1863,0.0,0.5774,0,0.0,0,none,0,-0.7943,0.2327,0.0,-1.4964000000000002,-0.8068,0.4628,0,-0.1747999999999999,0.3224,0,0,0,0,0,0.416339,0
7963,0,0.527,0,0.0,0.0,1.3632,0.0,0.5805,0.0,0.1757,0.0,1.2013,0,0.0,0,none,0,-0.5658000000000001,0.1657,0.0,0.2284999999999999,-0.1281,0.0734,0,0.6239,1.151,0,0,0,0,0,0.430811,0
7964,0,0.7652,0,0.0,0.0,0.6732,0.0,1.5612,0.0,0.1757,0.0,0.4507,0,0.0,0,none,0,0.9807,0.2873,0.0,1.5465,0.2381999999999999,0.1366,0,-0.7506,1.3848,0,0,0,0,0,0.430811,0
7965,0,0.4376,0,0.0,0.0,1.0652,0.0,0.5173,0.0,0.2772,0.0,0.6682,0,0.0,0,none,0,-1.0438999999999998,0.3058,0.0,-2.0245999999999995,-0.3276,0.1879,0,0.2175,0.4012,0,0,0,0,0,0.424257,0
7966,0,0.5225,0,0.0,0.0,1.2891,0.0,0.7515,0.0,0.2772,0.0,0.7917,0,0.0,0,none,0,0.2341999999999999,0.0685,0.0,1.2780999999999998,0.0848999999999999,0.0486,0,0.1234999999999999,0.2278,0,0,0,0,0,0.429139,0
7967,0,2.4708,0,0.3362,0.0,2.0178,0.0,1.1401,0.0,0.5468,0.0,1.1861,0,0.0,0,none,0,0.3885999999999999,0.1138,0.0,0.1543999999999999,1.9483,1.1177,0,0.3944,0.7276,0,0,0,0,0,0.431899,0
7968,0,1.2559,0,0.0,0.0,0.6228,0.0,0.7792,0.0,0.182,0.0,0.3121,0,0.0,0,none,0,-0.3608999999999999,0.1057,0.0,-0.7494999999999998,-1.2149,0.6969,0,-0.8739999999999999,1.6124,0,0,0,0,0,0.427711,0
7969,0,0.5577,0,0.0,0.0,2.0992,0.0,1.9485,0.0,0.1757,0.0,1.0755,0,0.0,0,none,0,1.1692999999999998,0.3426,0.0,1.5301999999999998,-0.6982,0.4005,0,0.7633999999999999,1.4084,0,0,0,0,0,0.358864,0
7970,0,0.4863,0,0.7618,0.0,2.1486,0.0,2.6407,0.0,0.1757,0.0,0.4098,0,0.0,0,none,0,0.6921999999999999,0.2028,0.0,-0.4770999999999998,-0.0713999999999999,0.0409,0,-0.6657,1.2281,0,0,0,0,0,0.360766,0
7971,0,0.6813,0,0.0,0.0,0.6463,0.0,2.0881,0.0,0.0,0.0,0.6769,0,0.0,0,none,0,-0.5526,0.1619,0.0,-1.2448,0.195,0.1118,0,0.2670999999999999,0.4927,0,0,0,0,0,0.357458,0
7972,0,0.4081,0,0.0,0.0,1.1515,0.0,0.6778,0.0,0.7291,0.0,0.9045,0,0.0,0,none,0,-1.4103,0.4132,0.0,-0.8576999999999999,-0.2732,0.1567,0,0.2276,0.4198,0,0,0,0,0,0.384045,0
7973,0,0.4675,0,0.0,0.0,0.875,0.0,1.3478,0.0,0.5468,0.0,1.1272,0,0.0,0,none,0,0.6700000000000002,0.1963,0.0,2.0803000000000003,0.0594,0.034,0,0.2227,0.4108,0,0,0,0,0,0.334293,0
7974,0,0.8224,0,0.0,0.0,0.8813,0.0,1.4722,0.0,0.0,0.0,0.9192,0,0.0,0,none,0,0.1243999999999998,0.0364,0.0,-0.5456000000000003,0.3549,0.2035,0,-0.2079999999999999,0.3837,0,0,0,0,0,0.303376,0
7975,0,0.6254,0,0.0,0.0,1.6052,0.0,1.2037,0.0,0.0,0.0,1.1735,0,0.0,0,none,0,-0.2684999999999999,0.0786,0.0,-0.3928999999999998,-0.197,0.113,0,0.2542999999999999,0.4691,0,0,0,0,0,0.312477,0
7976,0,0.666,0,0.0,0.0,0.4408,0.0,1.0201,0.0,0.0,0.0,0.527,0,0.0,0,none,0,-0.1835999999999999,0.0537,0.0,0.0848999999999999,0.0406,0.0232,0,-0.6465,1.1927,0,0,0,0,0,0.293274,0
7977,0,0.4786,0,0.0,0.0,1.0131,0.0,0.7324,0.0,0.1757,0.0,0.4884,0,0.0,0,none,0,-0.2876999999999999,0.0842,0.0,-0.1040999999999999,-0.1874,0.1074,0,-0.0386,0.0711,0,0,0,0,0,0.293274,0
7978,0,0.7,0,0.0,0.0,1.9618,0.0,1.2581,0.0,0.0,0.0,0.7642,0,0.0,0,none,0,0.5257,0.154,0.0,0.8133999999999999,0.2213999999999999,0.1269,0,0.2758,0.5088,0,0,0,0,0,0.248446,0
7979,0,0.4554,0,0.0,0.0,1.1257,0.0,1.2037,0.0,0.4556,0.0,0.9205,0,0.0,0,none,0,-0.0544,0.0159,0.0,-0.5801,-0.2445999999999999,0.1403,0,0.1563,0.2883,0,0,0,0,0,0.272006,0
7980,0,0.4062,0,0.0,0.0,0.2828,0.0,0.5227,0.0,0.4556,0.0,0.993,0,0.0,0,none,0,-0.6809999999999999,0.1995,0.0,-0.6265999999999999,-0.0492,0.0282,0,0.0725,0.1337,0,0,0,0,0,0.360781,0
7981,0,1.0187,0,0.0,0.0,0.2442,0.0,1.7784,0.0,0.0,0.0,1.2585,0,0.0,0,none,0,1.2557,0.3679,0.0,1.9367,0.6124999999999999,0.3513,0,0.2654999999999999,0.4898,0,0,0,0,0,0.416688,0
7982,0,0.5476,0,0.0,0.0,1.8792,0.0,1.9485,0.0,0.0,0.0,0.4549,0,0.0,0,none,0,0.1700999999999999,0.0498,0.0,-1.0856,-0.4710999999999999,0.2702,0,-0.8035999999999999,1.4826,0,0,0,0,0,0.415379,0
7983,0,0.8107,0,0.0,0.0,0.9668,0.0,1.1796,0.0,0.0,0.0,0.7956,0,0.0,0,none,0,-0.7688999999999999,0.2252,0.0,-0.9389999999999998,0.2631,0.1509,0,0.3406999999999999,0.6285,0,0,0,0,0,0.415379,0
7984,0,0.6734,0,0.0,0.0,1.1044,0.0,1.5128,0.0,0.0,0.0,0.6204,0,0.0,0,none,0,0.3331999999999999,0.0976,0.0,1.1021,-0.1372999999999999,0.0787,0,-0.1752,0.3232,0,0,0,0,0,0.414037,0
7985,0,2.8077,0,0.0,0.0,0.9264,0.0,3.4787,1.0,0.0,0.0,1.8348,0,0.5,1,low,0,1.9659,0.576,0.0,1.6327,2.1343,1.2244,0,1.2144,2.2405,0,0,0,0,0,0.441937,0
7986,0,0.6875,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,0.8861,0,0.0,0,none,0,0.0,0.0,0.0,0.0,-2.1202,1.2163,0,-0.9487,1.7503,0,0,0,0,0,0.409023,0
7987,0,0.6679,0,0.0,0.0,1.8107,0.0,0.0,0.0,0.7291,0.0,0.527,0,0.0,0,none,0,0.0,0.0,0.0,0.0,-0.0195999999999999,0.0112,0,-0.3591,0.6624,0,0,0,0,0,0.369147,0
7988,0,0.6634,0,0.0,0.0,0.5179,0.0,1.0505,0.0,0.6379,0.0,0.7944,0,0.0,0,none,0,-2.4282,0.7115,0.0,-4.3941,-0.0045,0.0025,0,0.2673999999999999,0.4933,0,0,0,0,0,0.369147,0
7989,0,0.7025,0,0.0,0.0,1.6821,0.0,0.6753,0.0,0.0,0.0,0.866,0,0.0,0,none,0,-0.3752,0.1099,0.0,2.053,0.0391,0.0224,0,0.0716,0.132,0,0,0,0,0,0.362044,0
7990,0,0.6274,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,0.6157,0,0.0,0,none,0,0.0,0.0,0.0,0.0,-0.0751,0.043,0,-0.2502999999999999,0.4617,0,0,0,0,0,0.426877,0
7991,0,0.6564,0,0.0,0.0,0.7988,0.0,0.8337,0.0,0.0,0.0,1.0434,0,0.0,0,none,0,0.1583999999999999,0.0463,0.0,0.5336,0.029,0.0166,0,0.4277000000000001,0.789,0,0,0,0,0,0.423834,0
7992,0,0.7024,0,0.0,0.0,1.3401,0.0,2.4466,0.0,0.0,0.0,0.7437,0,0.0,0,none,0,1.6129000000000002,0.4726,0.0,1.4545000000000003,0.046,0.0263,0,-0.2997000000000001,0.5529,0,0,0,0,0,0.505949,1
7993,0,0.6924,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,0.7722,0,0.0,0,none,0,0.0,0.0,0.0,0.0,-0.01,0.0057,0,0.0284999999999999,0.0525,0,0,0,0,0,0.423834,0
7994,0,0.5606,0,0.0,0.0,1.7422,0.0,1.9485,0.0,0.5468,0.0,0.7194,0,0.0,0,none,0,-0.4981000000000002,0.1459,0.0,-2.1110000000000007,-0.1318,0.0755,0,-0.0527999999999999,0.0973,0,0,0,0,0,0.434584,0
7995,0,0.4062,0,0.0,0.0,0.9202,0.0,0.8641,0.0,0.5468,0.0,0.834,0,0.0,0,none,0,-1.0844,0.3177,0.0,-0.5862999999999998,-0.1543999999999999,0.0885,0,0.1145999999999999,0.2113,0,0,0,0,0,0.42628,0
7996,0,0.2843,0,0.0,0.0,0.7355,0.0,0.7642,0.0,0.6379,0.0,0.8521,0,0.0,0,none,0,-0.0998999999999999,0.0292,0.0,0.9845,-0.1219,0.0699,0,0.0181,0.0333,0,0,0,0,0,0.42628,0
7997,0,0.6778,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,0.7531,0,0.0,0,none,0,0.0,0.0,0.0,0.0,0.3934999999999999,0.2257,0,-0.0989999999999999,0.1826,0,0,0,0,0,0.474532,1
7998,0,0.5767,0,0.0,0.0,0.9786,0.0,1.3734,0.0,0.459,0.0,0.7099,0,0.0,0,none,0,0.6092,0.1784,0.0,0.7091,-0.1010999999999999,0.0579,0,-0.0432,0.0796,0,0,0,0,0,0.532512,1
7999,0,0.985,0,0.0,0.0,0.0,0.0,1.9485,0.0,2.28,0.0,1.8102,0,0.0,0,none,0,0.5751,0.1684,0.0,-0.0341,0.4083,0.2342,0,1.1003,2.03,0,0,0,0,0,0.521483,1
