window,label,max_zscore,mean_zscore,is_anomaly,sig_key,z_dns_flow_count,z_dns_pkt_entropy,z_dns_byte_entropy
8140,0,1.3401,0.8345,0,s3,1.3401,0.5491,0.6144
8141,0,0.5181,0.3405,0,s3,0.5181,0.0072,0.4961
8142,0,1.2136,1.0026,0,s3,0.6463,1.2136,1.148
8143,0,1.0844,0.7674,0,s3,0.1668,1.0509,1.0844
8144,0,0.2257,0.1403,0,s3,0.1757,0.0196,0.2257
8145,0,1.0004,0.7501,0,s3,0.3127,0.9371,1.0004
8146,0,0.7236,0.319,0,s3,0.7236,0.1722,0.0611
8147,0,0.8954,0.7964,0,s3,0.8606,0.8954,0.6331
8148,0,1.0349,0.5549,0,s3,0.0387,0.5911,1.0349
8149,0,0.7236,0.6011,0,s3,0.7236,0.3574,0.7222
8150,0,1.0555,0.8159,0,s3,0.3723,1.02,1.0555
8151,0,1.7959,1.7506,0,s3,1.6737,1.7959,1.7821
8152,0,1.9476,1.3274,0,s3,1.9476,1.0381,0.9966
8153,0,1.0509,0.7292,0,s3,0.1668,1.0509,0.9698
8154,0,1.1482,1.0608,0,s3,0.9291,1.1482,1.105
8155,0,0.7541,0.5475,0,s3,0.2353,0.7541,0.6532
8156,0,0.5866,0.368,0,s3,0.5866,0.1684,0.349
8157,0,0.4408,0.2459,0,s3,0.4408,0.03,0.2668
8158,0,1.0555,0.8159,0,s3,0.3723,1.02,1.0555
8159,0,1.1671,0.9691,0,s3,0.7147,1.1671,1.0254
8160,0,0.4497,0.3721,0,s3,0.4497,0.2654,0.4011
8161,0,0.1933,0.15,0,s3,0.1757,0.1933,0.0809
8162,0,0.9887,0.4675,0,s3,0.9887,0.29,0.1239
8163,0,1.049,0.9286,0,s3,0.7236,1.0131,1.049
8164,0,0.3723,0.2127,0,s3,0.3723,0.189,0.0768
8165,0,0.8517,0.4695,0,s3,0.8517,0.3172,0.2395
8166,0,0.76,0.4599,0,s3,0.1668,0.4528,0.76
8167,0,2.0178,1.8055,0,s3,1.4086,2.0178,1.99
8168,0,1.1346,1.0297,0,s3,1.1346,0.9575,0.9969
8170,0,1.7424,1.1047,0,s3,0.3723,1.1995,1.7424
8171,0,1.2716,0.8892,0,s3,1.2716,0.6691,0.7268
8172,0,1.7301,1.4113,0,s3,0.7832,1.7301,1.7205
8173,0,0.5089,0.3242,0,s3,0.1072,0.3566,0.5089
8174,0,0.7443,0.562,0,s3,0.4497,0.4919,0.7443
8175,0,1.1949,1.1704,0,s3,1.1942,1.1949,1.1221
8176,0,1.6737,0.5726,0,s3,1.6737,0.0128,0.0313
8177,0,1.4207,1.1619,0,s3,0.6551,1.41,1.4207
8178,0,1.9476,0.748,0,s3,1.9476,0.1582,0.1383
8179,0,1.7422,0.7542,0,s3,1.7422,0.0979,0.4224
8180,0,1.0947,0.5071,0,s3,0.1072,1.0947,0.3194
8181,0,0.4803,0.3768,0,s3,0.2442,0.4058,0.4803
8182,0,1.2091,0.8285,0,s3,0.2442,1.2091,1.0323
8183,0,0.9976,0.7928,0,s3,0.9976,0.6881,0.6926
8185,0,1.2661,1.067,0,s3,0.9976,1.2661,0.9373
8186,0,0.7501,0.4938,0,s3,0.5181,0.7501,0.2132
8187,0,1.1346,0.6102,0,s3,1.1346,0.5918,0.1042
8188,0,1.9476,0.9273,0,s3,1.9476,0.5105,0.3239
8189,0,1.2093,1.1617,0,s3,1.1942,1.0816,1.2093
8190,0,1.1093,0.8332,0,s3,0.3127,1.0775,1.1093
8191,0,1.2226,1.1138,0,s3,0.9202,1.1985,1.2226
8192,0,1.6737,0.8431,0,s3,1.6737,0.343,0.5127
8193,0,1.4284,1.0952,0,s3,0.5093,1.348,1.4284
8194,0,0.3709,0.2299,0,s3,0.0298,0.2891,0.3709
8195,0,0.5778,0.3358,0,s3,0.5778,0.2353,0.1942
8196,0,0.4497,0.266,0,s3,0.4497,0.1938,0.1544
8198,0,1.2716,0.8892,0,s3,1.2716,0.6691,0.7268
8199,0,0.6463,0.2762,0,s3,0.6463,0.0717,0.1107
8200,0,1.1652,0.6747,0,s3,0.0983,0.7607,1.1652
8201,0,0.8606,0.4361,0,s3,0.8606,0.0268,0.4209
8202,0,1.2459,0.6884,0,s3,0.0298,1.2459,0.7896
8203,0,1.1761,1.1075,0,s3,0.9976,1.1488,1.1761
8204,0,1.2977,1.1457,0,s3,0.8606,1.2787,1.2977
8205,0,1.2627,0.4756,0,s3,1.2627,0.0385,0.1255
8206,0,0.8822,0.6689,0,s3,0.3038,0.8822,0.8206
8207,0,0.5263,0.3625,0,s3,0.5093,0.0518,0.5263
8208,0,1.8107,0.8941,0,s3,1.8107,0.4722,0.3994
8209,0,0.3509,0.2176,0,s3,0.2442,0.3509,0.0578
8210,0,1.2431,0.9417,0,s3,0.4408,1.2431,1.1411
8211,0,1.2907,0.8266,0,s3,0.1668,1.2907,1.0222
8212,0,0.9198,0.4912,0,s3,0.1072,0.9198,0.4467
8213,0,1.0572,0.8681,0,s3,1.0572,0.7758,0.7714
8214,0,1.9476,1.5044,0,s3,1.9476,1.0939,1.4718
8215,0,1.7084,1.3191,0,s3,0.6551,1.5939,1.7084
8216,0,0.5181,0.284,0,s3,0.5181,0.1207,0.2132
8217,0,1.3401,0.8345,0,s3,1.3401,0.5491,0.6144
8218,0,1.543,1.3239,0,s3,0.9202,1.543,1.5086
8219,0,1.2841,0.8822,0,s3,0.0983,1.2641,1.2841
8220,0,0.4517,0.2244,0,s3,0.0387,0.1827,0.4517
8221,0,0.7147,0.3356,0,s3,0.7147,0.2531,0.0391
8222,0,1.2716,0.8892,0,s3,1.2716,0.6691,0.7268
8223,0,1.3401,0.8345,0,s3,1.3401,0.5491,0.6144
8224,0,1.5297,1.2282,0,s3,0.8517,1.3033,1.5297
8225,0,0.9202,0.8581,0,s3,0.9202,0.782,0.872
8226,0,0.7443,0.5614,0,s3,0.5866,0.3532,0.7443
8227,0,0.9712,0.9378,0,s3,0.9202,0.9221,0.9712
8228,0,0.4065,0.2346,0,s3,0.2353,0.4065,0.0621
8229,0,1.1449,0.8349,0,s3,0.2442,1.1155,1.1449
8230,0,1.7651,1.5709,0,s3,1.1942,1.7651,1.7533
8231,0,1.4265,1.163,0,s3,0.6463,1.4162,1.4265
8232,0,0.6551,0.4859,0,s3,0.6551,0.2443,0.5582
8233,0,1.4051,0.9368,0,s3,0.3038,1.4051,1.1016
8234,0,0.7236,0.5231,0,s3,0.7236,0.6111,0.2345
8235,0,1.2129,0.8745,0,s3,0.5866,1.2129,0.8241
8236,0,0.799,0.7562,0,s3,0.7236,0.7461,0.799
8237,0,0.8534,0.8077,0,s3,0.8517,0.7179,0.8534
8238,0,1.7301,1.4113,0,s3,0.7832,1.7301,1.7205
8239,0,0.826,0.7867,0,s3,0.7832,0.826,0.7509
8240,0,1.2031,0.7889,0,s3,1.2031,0.5491,0.6144
8241,0,1.6052,1.0711,0,s3,1.6052,0.771,0.8372
8242,0,1.3121,0.7725,0,s3,0.0983,0.907,1.3121
8243,0,0.9537,0.7095,0,s3,0.3723,0.8026,0.9537
8244,0,1.8792,0.9802,0,s3,1.8792,0.493,0.5684
8245,0,0.5526,0.2425,0,s3,0.0983,0.5526,0.0766
8246,0,1.0781,0.8495,0,s3,0.6463,1.0781,0.8241
8247,0,1.1346,0.4852,0,s3,1.1346,0.2174,0.1035
8248,0,0.9115,0.8223,0,s3,0.6463,0.9115,0.9092
8249,0,0.4497,0.266,0,s3,0.4497,0.1938,0.1544
8250,0,1.6453,1.1355,0,s3,0.4408,1.6453,1.3205
8251,0,0.8091,0.6098,0,s3,0.5866,0.4337,0.8091
8252,0,0.8409,0.3865,0,s3,0.0387,0.28,0.8409
8253,0,1.5648,0.8339,0,s3,0.1668,0.7702,1.5648
8254,0,0.5093,0.3281,0,s3,0.5093,0.1936,0.2815
8255,0,0.6279,0.5459,0,s3,0.5181,0.6279,0.4917
8256,0,0.9291,0.7618,0,s3,0.9291,0.8263,0.5301
8257,0,1.4644,1.1656,0,s3,0.9887,1.0436,1.4644
8258,0,0.5093,0.3928,0,s3,0.5093,0.492,0.1771
8259,0,1.548,1.1111,0,s3,0.3723,1.548,1.4131
8260,0,0.8517,0.3168,0,s3,0.8517,0.0609,0.0378
8261,0,0.4408,0.3252,0,s3,0.4408,0.2943,0.2405
8262,0,0.7921,0.6381,0,s3,0.7921,0.7234,0.3988
8263,0,0.5866,0.3371,0,s3,0.5866,0.3433,0.0814
8264,0,1.4076,0.9068,0,s3,0.0387,1.4076,1.2741
8265,0,0.8807,0.6122,0,s3,0.1757,0.8807,0.7802
8266,0,0.6235,0.5212,0,s3,0.3812,0.5588,0.6235
8267,0,1.3448,1.1553,0,s3,0.7921,1.329,1.3448
8268,0,0.3068,0.2307,0,s3,0.3038,0.3068,0.0814
8269,0,1.5608,1.0099,0,s3,0.4408,1.5608,1.028
8270,0,0.6514,0.5511,0,s3,0.3723,0.6296,0.6514
8271,0,0.6584,0.5649,0,s3,0.5093,0.6584,0.527
8272,0,0.9887,0.5065,0,s3,0.9887,0.1776,0.3531
8273,0,0.685,0.5966,0,s3,0.4408,0.664,0.685
8274,0,0.4192,0.3813,0,s3,0.3723,0.4192,0.3524
8275,0,1.5971,0.894,0,s3,0.2442,1.5971,0.8408
8276,0,1.8792,0.7123,0,s3,1.8792,0.0963,0.1614
8277,0,0.1757,0.0921,0,s3,0.1757,0.0196,0.0809
8278,0,0.2798,0.1671,0,s3,0.0298,0.1918,0.2798
8279,0,1.4518,1.1605,0,s3,0.5866,1.4432,1.4518
8280,0,0.4408,0.2716,0,s3,0.4408,0.1093,0.2647
8281,0,0.1918,0.1097,0,s3,0.0298,0.1918,0.1075
8282,0,1.0958,0.8564,0,s3,0.6551,0.8183,1.0958
8283,0,0.7449,0.5927,0,s3,0.3038,0.7449,0.7293
8284,0,0.35,0.2447,0,s3,0.1757,0.2084,0.35
8285,0,1.0572,0.9491,0,s3,0.7832,1.0572,1.0069
8286,0,0.6463,0.4994,0,s3,0.6463,0.4055,0.4464
8287,0,0.8298,0.5574,0,s3,0.3038,0.5387,0.8298
8289,0,1.8496,1.1677,0,s3,0.1072,1.8496,1.5464
8290,0,0.8666,0.78,0,s3,0.6551,0.8183,0.8666
8291,0,0.7424,0.7044,0,s3,0.7147,0.7424,0.656
8292,0,1.6539,1.3007,0,s3,0.9291,1.6539,1.3191
8293,0,1.3305,0.8655,0,s3,0.4497,1.3305,0.8164
8294,0,1.1938,0.947,0,s3,0.7236,1.1938,0.9235
8295,0,0.9976,0.8501,0,s3,0.9976,0.7501,0.8027
8296,0,1.3401,0.8345,0,s3,1.3401,0.5491,0.6144
8298,0,0.9291,0.4143,0,s3,0.9291,0.1103,0.2034
8299,0,0.8954,0.7964,0,s3,0.8606,0.8954,0.6331
8300,0,0.8518,0.6393,0,s3,0.3723,0.6938,0.8518
8301,0,1.105,0.7557,0,s3,0.3812,0.781,1.105
8302,0,1.3997,0.6748,0,s3,1.3997,0.2729,0.3519
8303,0,1.0578,0.8444,0,s3,0.7147,0.7607,1.0578
8304,0,0.2442,0.1679,0,s3,0.2442,0.1068,0.1527
8305,0,1.4806,1.006,0,s3,0.2353,1.3022,1.4806
8306,0,0.826,0.5736,0,s3,0.7236,0.826,0.1713
8307,0,0.7921,0.3718,0,s3,0.7921,0.1152,0.208
8308,0,0.7832,0.4496,0,s3,0.7832,0.3102,0.2554
8309,0,0.8835,0.6998,0,s3,0.4408,0.7752,0.8835
8310,0,0.4787,0.4084,0,s3,0.3812,0.3652,0.4787
8311,0,1.1761,0.9477,0,s3,0.5181,1.1488,1.1761
8312,0,1.0631,0.8616,0,s3,0.6551,1.0631,0.8666
8313,0,0.4497,0.3134,0,s3,0.4497,0.2016,0.2889
8314,0,1.4793,1.1567,0,s3,0.5181,1.4726,1.4793
8315,0,1.5367,0.8355,0,s3,1.5367,0.3577,0.6122
8316,0,0.7921,0.7597,0,s3,0.7921,0.766,0.7211
8317,0,1.8107,1.6673,0,s3,1.8107,1.6854,1.5059
8318,0,0.6558,0.3534,0,s3,0.3038,0.1006,0.6558
8319,0,1.3401,0.8345,0,s3,1.3401,0.5491,0.6144
8320,0,1.6052,1.0343,0,s3,1.6052,0.7217,0.7761
8321,0,1.9476,1.4465,0,s3,1.9476,1.3332,1.0588
8322,0,1.146,0.826,0,s3,0.5778,0.7541,1.146
8323,0,0.7921,0.4628,0,s3,0.7921,0.1639,0.4323
8325,0,1.2977,1.1457,0,s3,0.8606,1.2787,1.2977
8326,0,1.2716,0.8892,0,s3,1.2716,0.6691,0.7268
8327,0,0.9976,0.5793,0,s3,0.9976,0.3305,0.4097
8328,0,0.9796,0.8122,0,s3,0.5181,0.939,0.9796
8329,0,0.9887,0.9177,0,s3,0.9887,0.8916,0.8728
8330,0,1.5512,1.1865,0,s3,0.6463,1.3621,1.5512
8331,0,0.9198,0.617,0,s3,0.1072,0.9198,0.8241
8332,0,1.1482,0.8315,0,s3,0.9291,1.1482,0.4172
8333,0,1.7422,0.7056,0,s3,1.7422,0.1168,0.2577
8334,0,1.152,0.8232,0,s3,0.6551,0.6626,1.152
8335,0,0.9513,0.7148,0,s3,0.5778,0.6152,0.9513
8336,0,1.369,1.116,0,s3,0.6463,1.3327,1.369
8337,0,0.2914,0.233,0,s3,0.2353,0.2914,0.1722
8338,0,1.4792,1.0796,0,s3,0.6551,1.1044,1.4792
8339,0,0.892,0.7712,0,s3,0.5778,0.892,0.8439
8340,0,1.3997,0.9752,0,s3,1.3997,0.6688,0.857
8341,0,1.1592,0.7416,0,s3,0.2353,0.8303,1.1592
8342,0,1.0661,0.566,0,s3,1.0661,0.6148,0.0171
8343,0,0.4497,0.3464,0,s3,0.4497,0.1938,0.3958
8344,0,0.9976,0.5793,0,s3,0.9976,0.3305,0.4097
8345,0,1.7159,1.5932,0,s3,1.4682,1.5956,1.7159
8346,0,0.6857,0.3282,0,s3,0.0983,0.2005,0.6857
8347,0,1.3233,0.8768,0,s3,0.3038,1.0033,1.3233
8348,0,0.3038,0.198,0,s3,0.3038,0.0747,0.2154
8349,0,1.1102,0.7688,0,s3,0.2353,0.961,1.1102
8350,0,1.9476,0.9438,0,s3,1.9476,0.4475,0.4363
8351,0,0.7921,0.5316,0,s3,0.7921,0.0251,0.7777
8353,0,0.5124,0.2897,0,s3,0.1072,0.2495,0.5124
8354,0,1.9311,1.384,0,s3,0.6551,1.9311,1.5657
8355,0,1.3997,1.12,0,s3,1.3997,0.8693,1.0909
8356,0,1.291,0.8699,0,s3,0.2353,1.291,1.0834
8357,0,0.7528,0.5051,0,s3,0.0983,0.6643,0.7528
8358,0,1.2152,0.762,0,s3,0.4497,0.6211,1.2152
8359,0,1.3401,0.8345,0,s3,1.3401,0.5491,0.6144
8360,0,0.8241,0.5681,0,s3,0.1072,0.7729,0.8241
8361,0,0.9649,0.7565,0,s3,0.3723,0.9649,0.9324
8362,0,0.8517,0.6314,0,s3,0.8517,0.59,0.4524
8363,0,1.1493,0.9948,0,s3,0.7147,1.1205,1.1493
8364,0,0.3038,0.1554,0,s3,0.3038,0.0809,0.0814
8365,0,0.2131,0.147,0,s3,0.1072,0.1206,0.2131
8366,0,0.5181,0.2436,0,s3,0.5181,0.1615,0.0511
8368,0,1.3854,1.1604,0,s3,0.7236,1.3723,1.3854
8370,0,1.2716,0.8892,0,s3,1.2716,0.6691,0.7268
8371,0,1.2716,0.8892,0,s3,1.2716,0.6691,0.7268
8373,0,0.9575,0.656,0,s3,0.4497,0.9575,0.5609
8374,0,0.6779,0.424,0,s3,0.0983,0.6779,0.4958
8375,0,1.2107,0.9487,0,s3,0.4497,1.1858,1.2107
8376,0,0.7443,0.617,0,s3,0.5778,0.5289,0.7443
8377,0,0.523,0.4524,0,s3,0.4408,0.523,0.3934
8378,0,0.8666,0.78,0,s3,0.6551,0.8183,0.8666
8379,0,1.1648,1.0111,0,s3,0.8517,1.0167,1.1648
8380,0,0.7236,0.5453,0,s3,0.7236,0.6289,0.2834
8381,0,1.1346,1.0297,0,s3,1.1346,0.9575,0.9969
8382,0,1.1346,0.6688,0,s3,1.1346,0.2174,0.6544
8383,0,1.0661,0.5046,0,s3,1.0661,0.1795,0.2683
8384,0,1.0789,0.8598,0,s3,0.5093,0.9913,1.0789
8385,0,0.1514,0.0946,0,s3,0.1072,0.0251,0.1514
8386,0,0.2442,0.2289,0,s3,0.2442,0.2066,0.2359
8387,0,1.0273,0.8223,0,s3,0.4497,0.9899,1.0273
8388,0,0.7443,0.6273,0,s3,0.4497,0.6878,0.7443
8389,0,1.6587,1.1454,0,s3,0.8606,1.6587,0.9169
8390,0,1.329,0.6735,0,s3,0.1072,1.329,0.5843
8391,0,0.8813,0.7187,0,s3,0.4408,0.8341,0.8813
8392,0,0.2984,0.1945,0,s3,0.0387,0.2465,0.2984
8393,0,0.7921,0.4115,0,s3,0.7921,0.3188,0.1237
8394,0,0.5866,0.4458,0,s3,0.5866,0.336,0.4148
8395,0,0.9291,0.5618,0,s3,0.9291,0.616,0.1404
8396,0,0.9291,0.3497,0,s3,0.9291,0.0467,0.0733
8397,0,0.7832,0.6129,0,s3,0.7832,0.4933,0.5622
8398,0,0.7111,0.5992,0,s3,0.5778,0.7111,0.5087
8399,0,0.9628,0.7205,0,s3,0.2442,0.9628,0.9544
8400,0,1.4682,1.3105,0,s3,1.4682,1.3083,1.1549
8401,0,0.3812,0.2432,0,s3,0.3812,0.1803,0.1681
8402,0,0.6739,0.3943,0,s3,0.0298,0.4791,0.6739
8403,0,0.6551,0.3347,0,s3,0.6551,0.31,0.0391
8404,0,0.9291,0.6318,0,s3,0.9291,0.5491,0.4172
8405,0,1.0954,0.8726,0,s3,0.5093,1.0131,1.0954
8406,0,1.6153,1.2747,0,s3,0.8517,1.6153,1.3572
8407,0,1.0661,0.8381,0,s3,1.0661,0.7996,0.6487
8408,0,1.6166,1.0997,0,s3,0.1072,1.5753,1.6166
8409,0,0.2782,0.1165,0,s3,0.0298,0.2782,0.0416
8410,0,0.2353,0.1307,0,s3,0.2353,0.0038,0.153
8411,0,1.3997,0.8955,0,s3,1.3997,0.7103,0.5764
8412,0,1.0661,0.7992,0,s3,1.0661,1.0631,0.2683
8413,0,1.6737,1.0447,0,s3,1.6737,0.7024,0.758
8414,0,1.9476,1.3821,0,s3,1.9476,1.1326,1.0661
8415,0,0.9114,0.7118,0,s3,0.3723,0.9114,0.8518
8416,0,0.5789,0.4549,0,s3,0.3038,0.5789,0.482
8417,0,0.8517,0.4816,0,s3,0.8517,0.3834,0.2096
8418,0,1.7422,0.751,0,s3,1.7422,0.2739,0.237
8419,0,0.398,0.3208,0,s3,0.3127,0.2516,0.398
8420,0,1.6508,1.0412,0,s3,0.1668,1.6508,1.3061
8421,0,1.9476,0.7805,0,s3,1.9476,0.2535,0.1405
8422,0,1.8107,0.98,0,s3,1.8107,0.4654,0.6638
8423,0,0.9998,0.7195,0,s3,0.4497,0.7089,0.9998
8424,0,1.4261,0.8135,0,s3,0.3812,0.6332,1.4261
8425,0,0.3038,0.1611,0,s3,0.3038,0.0321,0.1473
8426,0,0.1712,0.1325,0,s3,0.1072,0.1712,0.119
8427,0,1.483,1.1325,0,s3,1.0572,0.8573,1.483
8428,0,1.3401,0.8345,0,s3,1.3401,0.5491,0.6144
8429,0,1.0661,0.6678,0,s3,1.0661,0.6691,0.2683
8430,0,1.3222,1.086,0,s3,1.0572,1.3222,0.8786
8431,0,1.9113,1.3442,0,s3,0.7832,1.3382,1.9113
8432,0,1.487,1.1497,0,s3,0.5778,1.487,1.3843
8433,0,0.5836,0.3083,0,s3,0.1072,0.234,0.5836
8434,0,0.5598,0.4323,0,s3,0.3127,0.4243,0.5598
8435,0,1.4987,0.8867,0,s3,0.1757,1.4987,0.9856
8436,0,0.9284,0.6484,0,s3,0.5181,0.9284,0.4986
8437,0,1.1761,1.1075,0,s3,0.9976,1.1488,1.1761
8438,0,0.5612,0.4028,0,s3,0.1072,0.5612,0.5401
8439,0,0.7236,0.2932,0,s3,0.7236,0.0948,0.0611
8440,0,0.9216,0.7371,0,s3,0.7147,0.5749,0.9216
8441,0,2.0002,1.3377,0,s3,0.0983,2.0002,1.9146
8442,0,1.2661,1.1164,0,s3,0.9976,1.2661,1.0856
8443,0,0.8984,0.5758,0,s3,0.2442,0.5848,0.8984
8444,0,1.688,1.2062,0,s3,0.4497,1.688,1.4808
8445,0,0.7662,0.716,0,s3,0.6463,0.7355,0.7662
8446,0,0.9098,0.647,0,s3,0.1668,0.8645,0.9098
8447,0,1.1257,0.9788,0,s3,1.1257,0.8168,0.9938
8448,0,1.1858,0.8876,0,s3,0.4497,1.1858,1.0273
8449,0,1.4939,1.3747,0,s3,1.3312,1.4939,1.299
8450,0,0.6551,0.4095,0,s3,0.6551,0.2443,0.329
8451,0,1.1942,0.6747,0,s3,1.1942,0.4509,0.3789
8452,0,0.9698,0.6884,0,s3,0.1668,0.9285,0.9698
8453,0,1.0572,0.6688,0,s3,1.0572,0.2959,0.6532
8454,0,0.5665,0.2782,0,s3,0.0387,0.5665,0.2293
8455,0,1.0661,0.8381,0,s3,1.0661,0.7996,0.6487
8456,0,0.6279,0.5459,0,s3,0.5181,0.6279,0.4917
8457,0,1.5367,0.6547,0,s3,1.5367,0.2658,0.1616
8458,0,1.2716,0.7103,0,s3,1.2716,0.6691,0.1902
8459,0,1.2627,0.514,0,s3,1.2627,0.0907,0.1885
8460,0,0.6911,0.4641,0,s3,0.2442,0.4569,0.6911
8461,0,1.5367,1.0855,0,s3,1.5367,0.8564,0.8633
8462,0,1.9476,1.0566,0,s3,1.9476,0.7222,0.5
8463,0,0.9291,0.4924,0,s3,0.9291,0.0467,0.5015
8464,0,0.2077,0.1242,0,s3,0.0983,0.0667,0.2077
8465,0,1.9476,0.9887,0,s3,1.9476,0.5472,0.4712
8466,0,1.6737,1.2039,0,s3,1.6737,0.946,0.992
8467,0,1.1465,0.9281,0,s3,0.5093,1.1286,1.1465
8468,0,1.9929,1.1767,0,s3,0.0298,1.5074,1.9929
8469,0,1.8792,1.205,0,s3,1.8792,0.7883,0.9475
8470,0,1.1598,1.009,0,s3,0.8517,1.0154,1.1598
8471,0,1.2627,0.8246,0,s3,1.2627,0.5178,0.6932
8472,0,0.8091,0.6098,0,s3,0.5866,0.4337,0.8091
8473,0,1.4122,0.9468,0,s3,0.0298,1.4122,1.3983
8474,0,0.5301,0.3956,0,s3,0.3812,0.2755,0.5301
8475,0,1.7112,1.4195,0,s3,1.3312,1.2161,1.7112
8476,0,0.3378,0.2998,0,s3,0.2353,0.3378,0.3262
8477,0,0.3234,0.2885,0,s3,0.3038,0.2384,0.3234
8478,0,0.9291,0.5722,0,s3,0.9291,0.1103,0.6771
8479,0,0.6805,0.5376,0,s3,0.3127,0.6196,0.6805
8480,0,1.7422,1.2711,0,s3,1.7422,1.0111,1.06
8481,0,1.1942,0.8445,0,s3,1.1942,0.5311,0.8082
8482,0,0.9752,0.7265,0,s3,0.9291,0.2752,0.9752
8483,0,0.2442,0.1574,0,s3,0.2442,0.145,0.0831
8484,0,1.1749,1.0668,0,s3,0.9202,1.1054,1.1749
8485,0,1.4518,1.1605,0,s3,0.5866,1.4432,1.4518
8486,0,1.9476,0.7768,0,s3,1.9476,0.2405,0.1423
8487,0,1.1942,0.8366,0,s3,1.1942,0.6348,0.6808
8488,0,1.013,0.9678,0,s3,0.9202,1.013,0.9703
8489,0,1.9476,1.4947,0,s3,1.9476,1.1547,1.3817
8490,0,1.7422,1.1251,0,s3,1.7422,0.9022,0.7309
8491,0,0.3127,0.1332,0,s3,0.3127,0.0768,0.0102
8492,0,0.8161,0.6837,0,s3,0.4408,0.7942,0.8161
8493,0,0.8606,0.3225,0,s3,0.8606,0.1068,0.0001
8494,0,0.6882,0.6114,0,s3,0.5181,0.6279,0.6882
8495,0,0.5181,0.3135,0,s3,0.5181,0.3713,0.0511
8496,0,0.7832,0.3466,0,s3,0.7832,0.1993,0.0572
8497,0,0.9825,0.8789,0,s3,0.7921,0.8622,0.9825
8498,0,1.4682,0.7358,0,s3,1.4682,0.3425,0.3968
8499,0,0.6463,0.2646,0,s3,0.6463,0.1446,0.0028
8500,0,0.5181,0.3042,0,s3,0.5181,0.3713,0.0231
8501,0,0.875,0.6344,0,s3,0.3038,0.7244,0.875
8502,0,1.1044,0.8123,0,s3,0.3038,1.1044,1.0287
8503,0,0.9796,0.8122,0,s3,0.5181,0.939,0.9796
8504,0,0.8462,0.4517,0,s3,0.0298,0.4791,0.8462
8505,0,0.7236,0.4721,0,s3,0.7236,0.4581,0.2345
8506,0,1.2716,0.8892,0,s3,1.2716,0.6691,0.7268
8507,0,1.006,0.801,0,s3,0.8606,1.006,0.5363
8508,0,0.9291,0.6394,0,s3,0.9291,0.4591,0.5301
8509,0,0.5866,0.4717,0,s3,0.5866,0.4796,0.349
8510,0,2.0178,1.8055,0,s3,1.4086,2.0178,1.99
8511,0,1.2867,0.763,0,s3,0.9291,1.2867,0.0733
8512,0,1.2474,0.7231,0,s3,0.3038,0.6181,1.2474
8513,0,1.4348,0.8279,0,s3,0.0983,1.4348,0.9507
8514,0,2.2052,1.6988,0,s3,0.9887,1.9026,2.2052
8515,0,1.0987,0.6996,0,s3,0.7921,1.0987,0.208
8516,0,1.2031,0.7889,0,s3,1.2031,0.5491,0.6144
8517,0,0.7449,0.643,0,s3,0.5866,0.7449,0.5975
8518,0,0.7921,0.5032,0,s3,0.7921,0.3188,0.3988
8521,0,1.2423,1.1303,0,s3,0.9291,1.2195,1.2423
8523,0,1.2561,0.9342,0,s3,0.5181,1.0285,1.2561
8524,0,1.2031,0.7889,0,s3,1.2031,0.5491,0.6144
8525,0,1.1346,0.6688,0,s3,1.1346,0.2174,0.6544
8526,0,0.8606,0.3225,0,s3,0.8606,0.1068,0.0001
8527,0,1.1011,0.6462,0,s3,0.1668,0.6707,1.1011
8528,0,1.0958,1.075,0,s3,1.0661,1.0631,1.0958
8529,0,0.5181,0.3637,0,s3,0.5181,0.0891,0.4839
8530,0,0.3274,0.2228,0,s3,0.0983,0.2426,0.3274
8531,0,0.7337,0.5488,0,s3,0.2353,0.7337,0.6773
8532,0,0.6487,0.3561,0,s3,0.2442,0.1753,0.6487
8533,0,1.6738,1.3415,0,s3,0.7236,1.6271,1.6738
8534,0,1.2031,0.7889,0,s3,1.2031,0.5491,0.6144
8535,0,1.0189,0.7868,0,s3,0.4408,0.9006,1.0189
8536,0,0.7192,0.4244,0,s3,0.1072,0.7192,0.4467
8537,0,0.5843,0.4028,0,s3,0.1072,0.5169,0.5843
8538,0,0.9202,0.7696,0,s3,0.9202,0.782,0.6065
8539,0,0.691,0.5387,0,s3,0.3723,0.5528,0.691
8540,0,0.4497,0.292,0,s3,0.4497,0.2718,0.1544
8541,0,1.8107,1.5053,0,s3,1.8107,1.2342,1.4709
8542,0,1.2969,0.8001,0,s3,0.3127,1.2969,0.7908
8543,0,1.3401,0.8345,0,s3,1.3401,0.5491,0.6144
8544,0,1.3924,1.0602,0,s3,0.7921,1.3924,0.9962
8545,0,1.0005,0.699,0,s3,0.0983,0.9981,1.0005
8546,0,1.8212,1.1851,0,s3,0.2353,1.4987,1.8212
8547,0,0.1668,0.1464,0,s3,0.1668,0.1481,0.1243
8548,0,0.5778,0.2378,0,s3,0.5778,0.0922,0.0433
8549,0,0.2353,0.1348,0,s3,0.2353,0.1213,0.0479
8550,0,0.73,0.357,0,s3,0.1072,0.73,0.2338
8551,0,1.152,0.8848,0,s3,0.6551,0.8474,1.152
8552,0,1.3924,1.1295,0,s3,0.7921,1.3924,1.2039
8553,0,0.7873,0.5463,0,s3,0.2353,0.6162,0.7873
8554,0,0.3694,0.1578,0,s3,0.0387,0.3694,0.0653
