window,label,max_zscore,mean_zscore,is_anomaly,sig_key,z_avg_asymmetry,z_asymmetry_entropy,z_down_up_ratio
9006,0,1.4888,0.6087,0,s6,1.4888,0.174,0.1633
9007,0,0.7558,0.4189,0,s6,0.2725,0.7558,0.2284
9008,0,0.6538,0.4909,0,s6,0.6538,0.168,0.6509
9009,0,0.6003,0.3026,0,s6,0.1116,0.6003,0.1958
9010,0,0.7223,0.3858,0,s6,0.3384,0.7223,0.0967
9011,0,0.9048,0.5922,0,s6,0.9048,0.5151,0.3568
9012,0,0.7635,0.5441,0,s6,0.7635,0.707,0.1617
9013,0,0.6888,0.4007,0,s6,0.3174,0.6888,0.1958
9014,0,0.7864,0.4443,0,s6,0.7864,0.3522,0.1942
9015,0,0.6042,0.2309,0,s6,0.0242,0.6042,0.0642
9016,0,0.7606,0.5769,0,s6,0.7109,0.7606,0.2593
9017,0,0.7479,0.4542,0,s6,0.453,0.7479,0.1617
9018,0,0.8847,0.5804,0,s6,0.8847,0.4655,0.3909
9019,0,1.3062,0.5912,0,s6,1.3062,0.2732,0.1942
9020,0,0.6835,0.5519,0,s6,0.3233,0.649,0.6835
9021,0,0.6184,0.4919,0,s6,0.4828,0.3746,0.6184
9022,0,0.6536,0.3365,0,s6,0.6536,0.1926,0.1633
9023,0,0.8468,0.5144,0,s6,0.5007,0.8468,0.1958
9024,0,1.32,0.6799,0,s6,1.32,0.4278,0.2918
9025,0,0.9969,0.5455,0,s6,0.9969,0.543,0.0967
9026,0,0.893,0.4935,0,s6,0.893,0.3916,0.1958
9027,0,0.6509,0.5193,0,s6,0.4388,0.4683,0.6509
9028,0,0.5959,0.3669,0,s6,0.5959,0.179,0.3259
9029,0,1.3407,0.6842,0,s6,1.3407,0.4852,0.2268
9030,0,0.9331,0.5882,0,s6,0.9331,0.7007,0.1308
9031,0,1.4249,0.6261,0,s6,1.4249,0.2917,0.1617
9032,0,0.6771,0.3504,0,s6,0.6771,0.245,0.1292
9033,0,0.6522,0.4267,0,s6,0.4971,0.6522,0.1308
9034,0,0.6433,0.302,0,s6,0.231,0.6433,0.0317
9035,0,0.6586,0.3414,0,s6,0.3647,0.6586,0.0008
9036,0,0.4308,0.2674,0,s6,0.4308,0.2732,0.0983
9037,0,0.8212,0.4627,0,s6,0.8212,0.4685,0.0983
9038,0,1.0901,0.4436,0,s6,1.0901,0.0465,0.1942
9039,0,1.038,0.5184,0,s6,1.038,0.4855,0.0317
9040,0,3.0981,1.8982,1,s6,3.0981,2.2722,0.3243
9041,0,2.6326,1.5913,0,s6,2.6326,2.0122,0.1292
9042,0,0.6979,0.3092,0,s6,0.1964,0.6979,0.0333
9043,0,0.4126,0.282,0,s6,0.4126,0.2049,0.2284
9044,0,1.8593,0.9099,0,s6,1.8593,0.5461,0.3243
9045,0,0.437,0.3628,0,s6,0.3596,0.437,0.2918
9046,0,0.9194,0.3653,0,s6,0.0782,0.9194,0.0983
9047,0,0.7188,0.5537,0,s6,0.4539,0.7188,0.4884
9048,0,0.5645,0.3932,0,s6,0.3543,0.5645,0.2609
9049,0,0.6045,0.4706,0,s6,0.6045,0.579,0.2284
9050,0,1.2899,0.6495,0,s6,1.2899,0.1394,0.5193
9051,0,0.8398,0.3937,0,s6,0.3404,0.8398,0.0008
9052,0,0.8397,0.4801,0,s6,0.8397,0.4374,0.1633
9053,0,1.1959,0.5581,0,s6,1.1959,0.4775,0.0008
9054,0,0.5446,0.2975,0,s6,0.1845,0.5446,0.1633
9055,0,0.804,0.3889,0,s6,0.2009,0.804,0.1617
9056,0,0.7271,0.3896,0,s6,0.7271,0.1482,0.2934
9057,0,0.2519,0.2056,0,s6,0.2519,0.1364,0.2284
9058,0,1.6352,0.5888,0,s6,1.6352,0.0654,0.0658
9059,0,0.9162,0.6112,0,s6,0.9162,0.5916,0.3259
9060,0,0.6561,0.3344,0,s6,0.3154,0.6561,0.0317
9061,0,1.1576,0.3899,0,s6,1.1576,0.0113,0.0008
9062,0,0.7475,0.3579,0,s6,0.7475,0.2945,0.0317
9063,0,0.6267,0.3955,0,s6,0.6267,0.3314,0.2284
9064,0,0.6934,0.4859,0,s6,0.6934,0.666,0.0983
9065,0,0.2466,0.2096,0,s6,0.2188,0.2466,0.1633
9066,0,0.7461,0.5739,0,s6,0.7461,0.5197,0.4559
9067,0,0.9412,0.4457,0,s6,0.9412,0.3627,0.0333
9068,0,1.241,0.4649,0,s6,1.241,0.0569,0.0967
9069,0,1.7208,0.8104,0,s6,1.7208,0.5146,0.1958
9070,0,0.3193,0.264,0,s6,0.1794,0.3193,0.2934
9071,0,0.6913,0.4234,0,s6,0.513,0.6913,0.0658
9072,0,0.6743,0.3683,0,s6,0.6743,0.2021,0.2284
9073,0,0.8341,0.562,0,s6,0.8341,0.7552,0.0967
9074,0,0.7863,0.4149,0,s6,0.7863,0.2301,0.2284
9075,0,0.5468,0.3265,0,s6,0.5468,0.206,0.2268
9076,0,1.5722,0.6768,0,s6,1.5722,0.134,0.3243
9077,0,0.3366,0.2358,0,s6,0.3366,0.1765,0.1942
9078,0,1.1617,0.6882,0,s6,1.1617,0.2536,0.6494
9079,0,1.0301,0.4267,0,s6,1.0301,0.1533,0.0967
9080,0,1.2935,0.5502,0,s6,1.2935,0.0652,0.2918
9081,0,0.8572,0.7229,0,s6,0.8572,0.7255,0.5859
9082,0,0.7223,0.3363,0,s6,0.2533,0.7223,0.0333
9083,0,0.4477,0.3303,0,s6,0.4477,0.4125,0.1308
9084,0,0.5365,0.2781,0,s6,0.1036,0.5365,0.1942
9085,0,0.3398,0.2587,0,s6,0.3055,0.3398,0.1308
9086,0,0.5349,0.3332,0,s6,0.464,0.5349,0.0008
9087,0,0.5725,0.2437,0,s6,0.0944,0.5725,0.0642
9088,0,0.7974,0.4404,0,s6,0.198,0.7974,0.3259
9089,0,0.4245,0.2481,0,s6,0.2216,0.4245,0.0983
9090,0,0.4403,0.2047,0,s6,0.1404,0.4403,0.0333
9091,0,0.6835,0.5114,0,s6,0.2941,0.5566,0.6835
9092,0,0.7086,0.4761,0,s6,0.7086,0.6214,0.0983
9093,0,0.6554,0.3937,0,s6,0.1997,0.6554,0.3259
9094,0,1.1612,0.4617,0,s6,1.1612,0.028,0.1958
9095,0,1.0738,0.6452,0,s6,1.0738,0.4384,0.4234
9096,0,0.7055,0.3832,0,s6,0.1507,0.7055,0.2934
9097,0,0.715,0.5057,0,s6,0.3787,0.715,0.4234
9098,0,0.5534,0.3498,0,s6,0.0585,0.4376,0.5534
9099,0,0.7996,0.621,0,s6,0.7996,0.575,0.4884
9100,0,1.1122,0.6492,0,s6,1.1122,0.6413,0.1942
9101,0,0.9345,0.4021,0,s6,0.0109,0.9345,0.2609
9102,0,0.4309,0.3512,0,s6,0.3292,0.4309,0.2934
9103,0,0.5818,0.4083,0,s6,0.3498,0.5818,0.2934
9104,0,0.7601,0.5127,0,s6,0.7601,0.6164,0.1617
9105,0,0.726,0.3879,0,s6,0.1784,0.726,0.2593
9106,0,0.7244,0.4103,0,s6,0.2455,0.7244,0.2609
9107,0,0.7293,0.3259,0,s6,0.2166,0.7293,0.0317
9108,0,0.7928,0.4706,0,s6,0.7928,0.4249,0.1942
9109,0,1.9523,0.9286,0,s6,1.9523,0.5401,0.2934
9110,0,0.716,0.6628,0,s6,0.6559,0.6164,0.716
9111,0,0.9107,0.636,0,s6,0.2812,0.9107,0.716
9112,0,1.3287,0.4984,0,s6,1.3287,0.1658,0.0008
9113,0,0.3582,0.2367,0,s6,0.3582,0.0261,0.3259
9114,0,0.6509,0.5126,0,s6,0.2588,0.628,0.6509
9115,0,0.4559,0.218,0,s6,0.1964,0.0016,0.4559
9116,0,0.5157,0.3666,0,s6,0.5157,0.3884,0.1958
9117,0,0.6184,0.2633,0,s6,0.1026,0.0688,0.6184
9118,0,0.8389,0.4535,0,s6,0.8389,0.1322,0.3893
9119,0,0.9462,0.5124,0,s6,0.9462,0.4618,0.1292
9120,0,1.0527,0.5298,0,s6,1.0527,0.1473,0.3893
9121,0,1.3311,0.6037,0,s6,1.3311,0.1881,0.2918
9122,0,1.0333,0.5422,0,s6,1.0333,0.1065,0.4868
9123,0,0.4581,0.2295,0,s6,0.002,0.4581,0.2284
9124,0,0.814,0.4895,0,s6,0.814,0.3951,0.2593
9125,0,0.7167,0.3824,0,s6,0.3323,0.7167,0.0983
9126,0,1.1604,0.5927,0,s6,1.1604,0.391,0.2268
9127,0,0.9279,0.3553,0,s6,0.9279,0.0412,0.0967
9128,0,1.7119,0.7932,0,s6,1.7119,0.1159,0.5518
9129,0,0.4607,0.2671,0,s6,0.4607,0.3088,0.0317
9130,0,0.6865,0.4617,0,s6,0.6865,0.6003,0.0983
9131,0,0.7232,0.3907,0,s6,0.448,0.7232,0.0008
9132,0,0.3883,0.2268,0,s6,0.1953,0.3883,0.0967
9133,0,0.4397,0.3229,0,s6,0.2356,0.4397,0.2934
9134,0,0.5177,0.3055,0,s6,0.2046,0.5177,0.1942
9135,0,0.7984,0.5708,0,s6,0.5248,0.7984,0.3893
9136,0,0.7283,0.3829,0,s6,0.0635,0.7283,0.3568
9137,0,0.7829,0.521,0,s6,0.4868,0.7829,0.2934
9138,0,0.528,0.3391,0,s6,0.1976,0.528,0.2918
9139,0,0.471,0.2207,0,s6,0.062,0.471,0.1292
9140,0,0.7997,0.6026,0,s6,0.5196,0.7997,0.4884
9141,0,0.5468,0.2522,0,s6,0.1439,0.5468,0.0658
9142,0,0.8449,0.4735,0,s6,0.2173,0.8449,0.3584
9143,0,0.6585,0.4595,0,s6,0.5907,0.6585,0.1292
9144,0,0.5832,0.3341,0,s6,0.2233,0.5832,0.1958
9145,0,0.4884,0.3032,0,s6,0.0635,0.3578,0.4884
9146,0,0.8503,0.3168,0,s6,0.0993,0.8503,0.0008
9147,0,0.2284,0.17,0,s6,0.2093,0.0723,0.2284
9148,0,1.6512,0.6642,0,s6,1.6512,0.2106,0.1308
9149,0,0.825,0.3663,0,s6,0.825,0.1773,0.0967
9150,0,0.6983,0.3086,0,s6,0.1292,0.6983,0.0983
9151,0,0.7722,0.4583,0,s6,0.7722,0.4409,0.1617
9152,0,0.7752,0.4729,0,s6,0.7752,0.3841,0.2593
9153,0,0.8587,0.4112,0,s6,0.8587,0.3107,0.0642
9154,0,0.2814,0.1629,0,s6,0.2814,0.143,0.0642
9155,0,1.1542,0.7047,0,s6,1.1542,0.699,0.2609
9156,0,1.272,0.5084,0,s6,1.272,0.1549,0.0983
9157,0,1.263,0.5339,0,s6,1.263,0.3054,0.0333
9158,0,0.696,0.3462,0,s6,0.3108,0.696,0.0317
9159,0,1.5074,1.0348,0,s6,1.5074,1.4011,0.1958
9160,0,0.2759,0.1094,0,s6,0.2759,0.019,0.0333
9161,0,1.459,0.5393,0,s6,1.459,0.1582,0.0008
9162,0,0.7821,0.4772,0,s6,0.5836,0.7821,0.0658
9163,0,0.8822,0.6532,0,s6,0.8822,0.6864,0.3909
9164,0,0.6778,0.4439,0,s6,0.4581,0.6778,0.1958
9165,0,0.5872,0.3726,0,s6,0.0422,0.5872,0.4884
9166,0,0.9781,0.7735,0,s6,0.9781,0.8216,0.5209
9167,0,0.6885,0.4008,0,s6,0.4496,0.6885,0.0642
9168,0,1.1823,0.6484,0,s6,1.1823,0.6011,0.1617
9169,0,0.7789,0.5158,0,s6,0.5402,0.7789,0.2284
9170,0,1.0379,0.5249,0,s6,1.0379,0.0484,0.4884
9171,0,1.1409,0.6866,0,s6,1.1409,0.723,0.1958
9172,0,1.0697,0.4959,0,s6,1.0697,0.3521,0.0658
9173,0,0.7994,0.3737,0,s6,0.7994,0.0299,0.2918
9174,0,0.7439,0.454,0,s6,0.7439,0.1963,0.4218
9175,0,0.6682,0.5008,0,s6,0.6682,0.4433,0.3909
9176,0,0.6003,0.549,0,s6,0.5907,0.6003,0.4559
9177,0,0.8534,0.3476,0,s6,0.8534,0.0927,0.0967
9178,0,1.0405,0.4497,0,s6,1.0405,0.1794,0.1292
9179,0,0.8045,0.5758,0,s6,0.3695,0.8045,0.5534
9180,0,0.9161,0.773,0,s6,0.7521,0.9161,0.6509
9181,0,0.9326,0.3384,0,s6,0.9326,0.051,0.0317
9182,0,3.2945,1.6027,1,s6,3.2945,1.1242,0.3893
9183,0,3.2678,1.794,1,s6,3.2678,1.7575,0.3568
9184,0,3.3008,1.805,1,s6,3.3008,1.7575,0.3568
9185,0,3.265,1.7021,1,s6,3.265,1.452,0.3893
9186,0,3.2971,1.6677,1,s6,3.2971,1.3492,0.3568
9187,0,1.497,0.6299,0,s6,1.497,0.1335,0.2593
9188,0,1.0921,0.4751,0,s6,1.0921,0.0414,0.2918
9189,0,1.0749,0.6458,0,s6,1.0749,0.7009,0.1617
9190,0,0.8635,0.605,0,s6,0.8635,0.5622,0.3893
9191,0,0.8724,0.665,0,s6,0.8724,0.7332,0.3893
9192,0,0.6613,0.4631,0,s6,0.6613,0.3387,0.3893
9193,0,0.6505,0.3253,0,s6,0.2271,0.6505,0.0983
9194,0,1.0938,0.8388,0,s6,1.0938,0.6416,0.781
9195,0,0.6474,0.4735,0,s6,0.6474,0.1872,0.5859
9196,0,1.196,0.6522,0,s6,1.196,0.7272,0.0333
9197,0,0.8636,0.5679,0,s6,0.8636,0.8085,0.0317
9198,0,0.8631,0.5684,0,s6,0.8104,0.8631,0.0317
9199,0,0.9308,0.5364,0,s6,0.9308,0.4501,0.2284
9200,0,1.5109,0.7678,0,s6,1.5109,0.4991,0.2934
9201,0,0.9241,0.5697,0,s6,0.6882,0.9241,0.0967
9202,0,1.1119,0.6247,0,s6,1.1119,0.6965,0.0658
9203,0,0.8008,0.4968,0,s6,0.6887,0.8008,0.0008
9204,0,1.3147,0.6892,0,s6,1.3147,0.5245,0.2284
9205,0,1.216,0.8222,0,s6,1.216,0.6646,0.5859
9206,0,1.5142,0.8208,0,s6,1.5142,0.0373,0.911
9207,0,1.4411,0.7479,0,s6,1.4411,0.1518,0.6509
9208,0,1.5177,0.7835,0,s6,1.5177,0.2145,0.6184
9209,0,1.2294,0.6464,0,s6,1.2294,0.1564,0.5534
9210,0,0.4389,0.3451,0,s6,0.238,0.4389,0.3584
9211,0,1.9566,1.2667,0,s6,1.9566,1.0949,0.7485
9212,0,1.2175,0.7759,0,s6,0.8492,1.2175,0.2609
9213,0,1.5268,0.7175,0,s6,0.1697,1.5268,0.4559
9214,0,0.8929,0.7399,0,s6,0.6759,0.8929,0.6509
9215,0,1.1537,0.6676,0,s6,0.2633,1.1537,0.5859
9216,0,1.8237,0.9359,0,s6,1.8237,0.4957,0.4884
9217,0,0.4884,0.3295,0,s6,0.1654,0.3346,0.4884
9218,0,1.7007,0.7215,0,s6,1.7007,0.3004,0.1633
9219,0,1.398,0.7852,0,s6,1.398,0.8269,0.1308
9220,0,0.7346,0.4057,0,s6,0.4182,0.7346,0.0642
9221,0,2.041,0.991,0,s6,2.041,0.2812,0.6509
9222,0,2.1038,1.0285,0,s6,2.1038,0.3307,0.6509
9223,0,0.5765,0.454,0,s6,0.2646,0.5765,0.5209
9224,0,0.8135,0.5398,0,s6,0.0904,0.7155,0.8135
9225,0,1.3663,0.6282,0,s6,1.3663,0.1273,0.3909
9226,0,0.71,0.5484,0,s6,0.71,0.676,0.2593
9227,0,0.8869,0.5151,0,s6,0.269,0.8869,0.3893
9228,0,0.8845,0.4856,0,s6,0.1829,0.8845,0.3893
9229,0,0.8242,0.4651,0,s6,0.1819,0.8242,0.3893
9230,0,0.4274,0.2877,0,s6,0.079,0.4274,0.3568
9231,0,2.0917,1.0659,0,s6,2.0917,1.0743,0.0317
9232,0,1.8932,1.1519,0,s6,1.8932,1.2382,0.3243
9233,0,0.9846,0.7219,0,s6,0.9846,0.3026,0.8785
9234,0,1.8676,0.753,0,s6,1.8676,0.2281,0.1633
9235,0,1.0011,0.5217,0,s6,1.0011,0.2055,0.3584
9236,0,0.8207,0.6256,0,s6,0.8207,0.5353,0.5209
9237,0,0.4091,0.2301,0,s6,0.2803,0.4091,0.0008
9238,0,0.7645,0.4456,0,s6,0.7645,0.1831,0.3893
9239,0,0.9139,0.493,0,s6,0.9139,0.3059,0.2593
9240,0,1.3716,1.063,0,s6,1.3716,0.8413,0.976
9241,0,0.6286,0.3933,0,s6,0.193,0.6286,0.3584
9242,0,0.7602,0.6085,0,s6,0.7602,0.6761,0.3893
9243,0,0.8927,0.7049,0,s6,0.8927,0.8327,0.3893
9244,0,0.9105,0.6899,0,s6,0.9105,0.77,0.3893
9245,0,0.8779,0.6869,0,s6,0.8779,0.7936,0.3893
9246,0,0.77,0.4505,0,s6,0.77,0.2555,0.3259
9247,0,1.2203,0.5208,0,s6,1.2203,0.2437,0.0983
9248,0,2.3914,1.4805,0,s6,2.3914,1.5617,0.4884
9249,0,1.3352,0.9195,0,s6,1.3352,1.3249,0.0983
9250,0,1.844,1.19,0,s6,1.844,1.7252,0.0008
9251,0,1.7155,1.2243,0,s6,1.6641,1.7155,0.2934
9252,0,0.7838,0.7013,0,s6,0.5391,0.7838,0.781
9253,0,1.5039,0.6829,0,s6,1.5039,0.219,0.3259
9254,0,0.9723,0.4544,0,s6,0.9723,0.1626,0.2284
9255,0,1.6144,0.6817,0,s6,1.6144,0.3015,0.1292
9256,0,1.4204,0.5806,0,s6,1.4204,0.1905,0.1308
9257,0,0.7866,0.4821,0,s6,0.7866,0.0413,0.6184
9258,0,0.5609,0.336,0,s6,0.2203,0.5609,0.2268
9259,0,1.0146,0.8271,0,s6,0.9783,1.0146,0.4884
9260,0,1.2297,0.7073,0,s6,0.3063,1.2297,0.5859
9261,0,0.836,0.5932,0,s6,0.3252,0.836,0.6184
9262,0,0.7969,0.4172,0,s6,0.0979,0.7969,0.3568
9263,0,0.4501,0.4094,0,s6,0.3888,0.4501,0.3893
9264,0,1.5798,0.765,0,s6,1.5798,0.1618,0.5534
9265,0,0.9267,0.7806,0,s6,0.9267,0.6992,0.716
9266,0,1.121,0.5119,0,s6,1.121,0.0904,0.3243
9267,0,0.7679,0.4419,0,s6,0.7679,0.2009,0.3568
9268,0,0.846,0.6938,0,s6,0.7636,0.4718,0.846
9269,0,0.4582,0.3489,0,s6,0.4582,0.3927,0.1958
9270,0,0.8374,0.553,0,s6,0.8374,0.4322,0.3893
9271,0,0.6815,0.5552,0,s6,0.6815,0.5949,0.3893
9272,0,0.4531,0.4167,0,s6,0.4078,0.4531,0.3893
9273,0,0.9401,0.5655,0,s6,0.3672,0.9401,0.3893
9274,0,0.7396,0.3018,0,s6,0.0025,0.7396,0.1633
9275,0,1.1585,0.6397,0,s6,1.1585,0.6622,0.0983
9276,0,1.2698,0.616,0,s6,1.2698,0.1549,0.4234
9277,0,0.7226,0.5074,0,s6,0.5061,0.7226,0.2934
9278,0,0.4114,0.2327,0,s6,0.1576,0.4114,0.1292
9279,0,0.8241,0.512,0,s6,0.8241,0.3226,0.3893
9280,0,0.5272,0.4684,0,s6,0.4886,0.5272,0.3893
9281,0,0.8261,0.4744,0,s6,0.2079,0.8261,0.3893
9282,0,0.5086,0.339,0,s6,0.2165,0.5086,0.2918
9283,0,1.6085,0.6489,0,s6,1.6085,0.0773,0.2609
9284,0,1.3057,0.8556,0,s6,1.3057,0.7403,0.5209
9285,0,1.4447,0.7674,0,s6,1.4447,0.0764,0.781
9286,0,1.3868,0.7183,0,s6,0.2797,1.3868,0.4884
9287,0,1.321,0.8755,0,s6,0.8171,1.321,0.4884
9288,0,0.9967,0.9084,0,s6,0.8175,0.9967,0.911
9289,0,0.8534,0.6857,0,s6,0.4876,0.8534,0.716
9290,0,0.7171,0.441,0,s6,0.7171,0.3774,0.2284
9291,0,0.2918,0.2423,0,s6,0.199,0.236,0.2918
9292,0,0.6801,0.3871,0,s6,0.6801,0.0918,0.3893
9293,0,1.1779,0.4863,0,s6,1.1779,0.2802,0.0008
9294,0,1.8947,0.8817,0,s6,1.8947,0.5545,0.1958
9295,0,1.2926,0.7718,0,s6,1.2926,0.4369,0.5859
9296,0,0.5698,0.3681,0,s6,0.1453,0.5698,0.3893
9297,0,0.6481,0.3305,0,s6,0.1818,0.6481,0.1617
9298,0,1.2536,0.6153,0,s6,1.2536,0.3966,0.1958
9299,0,0.9553,0.5167,0,s6,0.9553,0.563,0.0317
9300,0,0.6925,0.4861,0,s6,0.6925,0.3765,0.3893
9301,0,0.7516,0.3123,0,s6,0.0885,0.7516,0.0967
9302,0,0.7538,0.3509,0,s6,0.7538,0.1696,0.1292
9303,0,1.4321,0.5945,0,s6,0.1229,1.4321,0.2284
9304,0,1.8209,1.0986,0,s6,1.8209,1.2464,0.2284
9305,0,1.0761,0.8455,0,s6,0.842,1.0761,0.6184
9306,0,0.4713,0.3737,0,s6,0.2263,0.4713,0.4234
9307,0,0.3395,0.2643,0,s6,0.1274,0.3395,0.3259
9308,0,0.7167,0.4033,0,s6,0.7167,0.4923,0.0008
9309,0,1.0116,0.5354,0,s6,1.0116,0.1713,0.4234
9310,0,0.9669,0.6793,0,s6,0.6818,0.9669,0.3893
9311,0,0.9245,0.6307,0,s6,0.9245,0.7066,0.2609
9312,0,1.0162,0.7455,0,s6,1.0162,0.927,0.2934
9313,0,1.3108,0.7786,0,s6,1.3108,0.6666,0.3584
9314,0,1.0655,0.7026,0,s6,1.0655,0.6514,0.3909
9315,0,1.5423,1.0876,0,s6,1.5423,1.0045,0.716
9316,0,1.1991,0.7606,0,s6,0.7244,1.1991,0.3584
9317,0,0.5534,0.3639,0,s6,0.4845,0.0537,0.5534
9318,0,1.5836,0.6513,0,s6,1.5836,0.3386,0.0317
9319,0,1.1812,0.601,0,s6,1.1812,0.46,0.1617
9320,0,0.2778,0.2266,0,s6,0.2778,0.2729,0.1292
9321,0,0.5759,0.4418,0,s6,0.5759,0.4236,0.3259
9322,0,0.8909,0.5654,0,s6,0.8909,0.4145,0.3909
9323,0,0.8555,0.3601,0,s6,0.0955,0.8555,0.1292
9324,0,0.6048,0.4558,0,s6,0.3733,0.6048,0.3893
9325,0,1.0505,0.617,0,s6,1.0505,0.4113,0.3893
9326,0,0.5095,0.2963,0,s6,0.0876,0.5095,0.2918
9327,0,1.9007,0.8171,0,s6,1.9007,0.0622,0.4884
9328,0,0.6925,0.6061,0,s6,0.6925,0.4424,0.6835
9329,0,1.1523,0.5597,0,s6,0.0059,1.1523,0.5209
9330,0,0.9437,0.6112,0,s6,0.9437,0.239,0.6509
9331,0,0.9072,0.5951,0,s6,0.9072,0.6497,0.2284
9332,0,0.8651,0.5366,0,s6,0.8651,0.614,0.1308
9333,0,0.5936,0.2545,0,s6,0.0082,0.5936,0.1617
9334,0,0.5136,0.4331,0,s6,0.5136,0.3964,0.3893
9335,0,0.6551,0.4002,0,s6,0.5138,0.6551,0.0317
9336,0,1.0113,0.5905,0,s6,1.0113,0.3044,0.4559
9337,0,0.8569,0.412,0,s6,0.2483,0.8569,0.1308
9338,0,0.6591,0.5364,0,s6,0.6591,0.5607,0.3893
9339,0,0.7109,0.5052,0,s6,0.7109,0.4154,0.3893
9340,0,0.8674,0.4915,0,s6,0.5412,0.8674,0.0658
9341,0,1.2251,0.5651,0,s6,1.2251,0.2093,0.2609
9342,0,0.9218,0.6593,0,s6,0.9218,0.8602,0.1958
9343,0,1.2069,0.6699,0,s6,1.2069,0.6721,0.1308
9344,0,1.0247,0.5706,0,s6,1.0247,0.5887,0.0983
9345,0,0.7352,0.6669,0,s6,0.582,0.7352,0.6835
9346,0,0.8299,0.7272,0,s6,0.8299,0.7333,0.6184
9347,0,1.0255,0.4163,0,s6,1.0255,0.0942,0.1292
9348,0,1.6235,0.797,0,s6,1.6235,0.6367,0.1308
9349,0,1.3531,0.8621,0,s6,0.9072,1.3531,0.3259
9350,0,0.6925,0.5461,0,s6,0.6925,0.2948,0.6509
9351,0,0.7437,0.3109,0,s6,0.0583,0.7437,0.1308
9352,0,1.0502,0.5406,0,s6,1.0502,0.5058,0.0658
9353,0,1.3247,0.6964,0,s6,1.3247,0.6986,0.0658
9354,0,1.4334,0.8225,0,s6,1.4334,0.253,0.781
9355,0,0.8823,0.6524,0,s6,0.8823,0.2615,0.8135
9356,0,0.7712,0.3377,0,s6,0.7712,0.2101,0.0317
9357,0,1.6636,0.6247,0,s6,1.6636,0.1772,0.0333
9358,0,0.7437,0.6196,0,s6,0.7258,0.7437,0.3893
9359,0,0.9414,0.6591,0,s6,0.9414,0.6465,0.3893
9360,0,0.6085,0.2213,0,s6,0.0238,0.6085,0.0317
9361,0,0.8732,0.6746,0,s6,0.6623,0.8732,0.4884
9362,0,0.9562,0.5657,0,s6,0.9562,0.6751,0.0658
9363,0,0.7854,0.5188,0,s6,0.7854,0.7378,0.0333
9364,0,0.8651,0.5662,0,s6,0.8651,0.7028,0.1308
9365,0,0.8592,0.4824,0,s6,0.197,0.8592,0.3909
9366,0,1.3971,0.7108,0,s6,1.3971,0.0193,0.716
9367,0,0.7256,0.5853,0,s6,0.7256,0.5743,0.4559
9368,0,0.4559,0.2768,0,s6,0.2473,0.1273,0.4559
9369,0,1.5544,0.8391,0,s6,0.6696,1.5544,0.2934
9370,0,1.0644,0.6094,0,s6,0.3079,1.0644,0.4559
9371,0,0.6736,0.6011,0,s6,0.4788,0.6736,0.6509
9372,0,0.6197,0.4137,0,s6,0.4907,0.6197,0.1308
9373,0,1.0157,0.5675,0,s6,1.0157,0.2974,0.3893
9374,0,0.4803,0.3133,0,s6,0.0361,0.4803,0.4234
9375,0,0.7945,0.3591,0,s6,0.2494,0.7945,0.0333
9376,0,1.4383,0.7629,0,s6,1.4383,0.4612,0.3893
9377,0,0.4355,0.2687,0,s6,0.2073,0.4355,0.1633
9378,0,0.866,0.5199,0,s6,0.866,0.5971,0.0967
9379,0,0.6219,0.4926,0,s6,0.6219,0.5626,0.2934
9380,0,0.982,0.6405,0,s6,0.982,0.321,0.6184
9381,0,0.7542,0.6162,0,s6,0.6709,0.7542,0.4234
9382,0,1.0249,0.7668,0,s6,0.5595,1.0249,0.716
9383,0,1.005,0.6151,0,s6,1.005,0.1895,0.6509
9384,0,0.9256,0.7117,0,s6,0.9256,0.7212,0.4884
9385,0,0.7583,0.4151,0,s6,0.3238,0.7583,0.1633
9386,0,0.9686,0.8112,0,s6,0.9686,0.619,0.846
9387,0,0.727,0.479,0,s6,0.6442,0.727,0.0658
9388,0,0.715,0.5107,0,s6,0.715,0.4279,0.3893
9389,0,0.7927,0.3985,0,s6,0.7927,0.0136,0.3893
9390,0,1.3923,0.5953,0,s6,1.3923,0.1002,0.2934
9391,0,0.8003,0.4528,0,s6,0.3965,0.8003,0.1617
9392,0,0.9913,0.5916,0,s6,0.9913,0.3942,0.3893
9393,0,0.9447,0.6961,0,s6,0.9447,0.7544,0.3893
9394,0,0.9167,0.678,0,s6,0.9167,0.7279,0.3893
9395,0,0.8826,0.4861,0,s6,0.2498,0.8826,0.3259
9396,0,0.8197,0.4731,0,s6,0.3712,0.8197,0.2284
9397,0,0.8355,0.4736,0,s6,0.8355,0.5537,0.0317
9398,0,1.0721,0.6393,0,s6,1.0721,0.6826,0.1633
9399,0,0.5432,0.3784,0,s6,0.5432,0.4954,0.0967
9400,0,1.4409,0.7458,0,s6,1.4409,0.2107,0.5859
9401,0,0.8659,0.7038,0,s6,0.8659,0.627,0.6184
9402,0,1.1437,0.489,0,s6,1.1437,0.0316,0.2918
9403,0,0.9905,0.5723,0,s6,0.9905,0.3047,0.4218
9404,0,1.2344,0.6186,0,s6,1.2344,0.1979,0.4234
9405,0,0.7788,0.5743,0,s6,0.5549,0.7788,0.3893
9406,0,0.9938,0.6833,0,s6,0.9938,0.6993,0.3568
9407,0,2.3395,1.2156,0,s6,2.3395,1.1439,0.1633
9408,0,1.6293,0.8644,0,s6,1.6293,0.9631,0.0008
