window,label,maxz_s1,anom_s1,maxz_s2,anom_s2,maxz_s3,anom_s3,maxz_s4,anom_s4,maxz_s5,anom_s5,maxz_s6,anom_s6,confidence,flag_count,alert_level,alert_binary,iforest_score,iforest_pred,pred_fusion2,pred_fusion3,pred_fusion1
9496,0,1.2994,0,0.0,0.0,0.0,0.0,2.4466,0.0,0.9136,0.0,0.4595,0,0.0,0,none,0,0.06585795651538057,1,0,0,0
9497,0,0.6572,0,0.0,0.0,1.8107,0.0,1.4583,0.0,0.0,0.0,0.6731,0,0.0,0,none,0,-0.0651992452918122,0,0,0,0
9498,0,0.687,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,1.2904,0,0.0,0,none,0,-0.005314152922541504,0,0,0,0
9499,0,0.666,0,0.0,0.0,1.2423,0.0,1.9372,0.0,0.0,0.0,1.201,0,0.0,0,none,0,-0.02784728266388764,0,0,0,0
9500,0,0.6646,0,0.0,0.0,0.0,0.0,2.6163,0.0,0.7291,0.0,2.535,0,0.0,0,none,0,0.057671720614446254,1,0,0,0
9501,0,0.6749,0,0.0,0.0,0.0,0.0,2.4466,0.0,0.5468,0.0,0.5683,0,0.0,0,none,0,0.009224058829502668,1,0,0,0
9502,0,0.6076,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,1.1985,0,0.0,0,none,0,-0.005264422400505897,0,0,0,0
9503,0,0.6383,0,0.0,0.0,1.2184,0.0,1.0143,0.0,0.0,0.0,0.4718,0,0.0,0,none,0,-0.05168214923088471,0,0,0,0
9504,0,1.0556,0,0.0,0.0,0.0,0.0,2.6163,0.0,0.0,0.0,1.7081,0,0.0,0,none,0,0.03556692488282448,1,0,0,0
9505,0,0.8324,0,0.0,0.0,0.0,0.0,2.6163,0.0,0.7291,0.0,0.8618,0,0.0,0,none,0,0.010780237951832083,1,0,0,0
9506,0,0.6502,0,0.0,0.0,1.3906,0.0,0.7488,0.0,0.0,0.0,0.4559,0,0.0,0,none,0,-0.045452567893553286,0,0,0,0
9507,0,0.6022,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,1.6085,0,0.0,0,none,0,0.002472114092851363,1,0,0,0
9508,0,0.5639,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,1.3828,0,0.0,0,none,0,0.0022112225598784896,1,0,0,0
9509,0,0.5319,0,0.0,0.0,1.6052,0.0,2.3022,0.0,0.0,0.0,0.9253,0,0.0,0,none,0,-0.0023778025755809007,0,0,0,0
9510,0,1.0598,0,0.0,0.0,0.0,0.0,2.6163,0.0,0.7291,0.0,2.188,0,0.0,0,none,0,0.03567110829870768,1,0,0,0
9511,0,0.8723,0,0.0,0.0,0.0,0.0,2.6163,0.0,0.0,0.0,1.4324,0,0.0,0,none,0,0.028529615241124462,1,0,0,0
9512,0,2.5778,0,0.3362,0.0,0.5941,0.0,2.624,0.0,0.7291,0.0,0.6113,0,0.0,0,none,0,0.11905079955374087,1,0,0,0
9513,0,0.7003,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,1.3356,0,0.0,0,none,0,-0.005202614099283354,0,0,0,0
9514,0,0.7005,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,1.1472,0,0.0,0,none,0,-0.01115803897275136,0,0,0,0
9515,0,0.702,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,1.0603,0,0.0,0,none,0,-0.012997257989546651,0,0,0,0
9516,0,0.3914,0,0.7618,0.0,2.1844,0.0,1.9485,0.0,0.5468,0.0,0.7922,0,0.0,0,none,0,-0.03087907509917276,0,0,0,0
9517,0,0.7548,0,0.7618,0.0,1.2716,0.0,0.949,0.0,0.9136,0.0,0.5167,0,0.0,0,none,0,-0.0565551874846944,0,0,0,0
9518,0,0.9633,0,0.0,0.0,1.2031,0.0,1.2885,0.0,1.3682,0.0,0.6886,0,0.0,0,none,0,-0.05420452733659359,0,0,0,0
9519,0,3.1504,1,0.3362,0.0,1.4518,0.0,1.6663,0.0,0.5468,0.0,0.7791,0,0.25,1,low,0,0.07019278897978981,1,0,0,1
9520,0,0.7402,0,0.0,0.0,0.6752,0.0,0.9008,0.0,0.6409,0.0,2.0962,0,0.0,0,none,0,0.02006594153339719,1,0,0,0
9521,0,0.6627,0,0.0,0.0,0.0,0.0,0.8597,0.0,1.3682,0.0,0.9048,0,0.0,0,none,0,-0.05934355936217689,0,0,0,0
9522,0,0.5221,0,0.0,0.0,2.2359,0.0,1.343,0.0,0.55,0.0,1.6176,0,0.0,0,none,0,-0.020302997157933933,0,0,0,0
9523,0,0.5206,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,0.3893,0,0.0,0,none,0,0.021046236831810117,1,0,0,0
9524,0,0.5332,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,0.5302,0,0.0,0,none,0,0.00010526657777010229,1,0,0,0
9525,0,0.5344,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,0.3893,0,0.0,0,none,0,0.017904054762654498,1,0,0,0
9526,0,0.5088,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,0.5517,0,0.0,0,none,0,0.004762359393465809,1,0,0,0
9527,0,0.5159,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,0.4342,0,0.0,0,none,0,0.01905030135885838,1,0,0,0
9528,0,0.5716,0,0.0,0.0,2.4086,0.0,0.0,0.0,0.0,0.0,0.8356,0,0.0,0,none,0,-0.019602794221761866,0,0,0,0
9529,0,0.6505,0,0.0,0.0,1.7927,0.0,1.9372,0.0,0.5468,0.0,1.4248,0,0.0,0,none,0,-0.020638534158909927,0,0,0,0
9530,0,0.6637,0,0.0,0.0,0.0,0.0,2.6163,0.0,0.7291,0.0,2.2955,0,0.0,0,none,0,0.0594286494987607,1,0,0,0
9531,0,0.6069,0,0.7618,0.0,1.2031,0.0,1.5977,0.0,0.1757,0.0,1.3466,0,0.0,0,none,0,-0.03071057132163929,0,0,0,0
9532,0,2.5421,0,0.2128,0.0,1.2824,0.0,1.2885,0.0,0.5468,0.0,1.0671,0,0.0,0,none,0,0.030761367259331707,1,0,0,0
9533,0,0.7019,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,0.9379,0,0.0,0,none,0,-0.016567797377519455,0,0,0,0
9534,0,5.0524,1,0.3362,0.0,0.7236,0.0,0.8795,0.0,0.1757,0.0,0.6305,0,0.25,1,low,0,0.1302708009096113,1,0,0,1
9535,0,0.6753,0,0.0,0.0,1.2091,0.0,1.8523,0.0,0.0,0.0,0.4178,0,0.0,0,none,0,-0.013616338648573478,0,0,0,0
9536,0,0.6263,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,0.7567,0,0.0,0,none,0,-0.02696729560455341,0,0,0,0
9537,0,0.6495,0,0.7618,0.0,1.0572,0.0,2.768,0.0,0.6379,0.0,0.4261,0,0.0,0,none,0,0.05305481773199927,1,0,0,0
9538,0,2.7222,0,0.0,0.0,0.0,0.0,2.6163,0.0,0.0,0.0,2.3584,0,0.0,0,none,0,0.10406795688755932,1,0,0,0
9539,0,0.6661,0,0.0,0.0,0.0,0.0,0.599,0.0,0.1757,0.0,1.0275,0,0.0,0,none,0,-0.04456026971818544,0,0,0,0
9540,0,4.9364,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1757,0.0,1.5552,0,0.25,1,low,0,0.13060015476027864,1,0,0,1
9541,0,0.7369,0,0.0,0.0,0.7049,0.0,1.7378,0.0,0.6379,0.0,0.6289,0,0.0,0,none,0,-0.04902986314326646,0,0,0,0
9542,0,0.5473,0,0.0,0.0,0.6181,0.0,0.471,0.0,0.0,0.0,0.7622,0,0.0,0,none,0,-0.04599906064529047,0,0,0,0
9543,0,0.8178,0,0.0,0.0,1.0661,0.0,1.1553,0.0,0.459,0.0,0.4971,0,0.0,0,none,0,-0.043535644333716095,0,0,0,0
9544,0,0.7129,0,0.0,0.0,0.0,0.0,0.6943,0.0,1.3682,0.0,0.7264,0,0.0,0,none,0,-0.0650938704574921,0,0,0,0
9545,0,0.6683,0,0.0,0.0,1.7927,0.0,1.8523,0.0,1.0954,0.0,1.7645,0,0.0,0,none,0,0.0032747539754007793,1,0,0,0
9546,0,0.5764,0,0.0,0.0,2.0389,0.0,0.0,0.0,0.0,0.0,1.1208,0,0.0,0,none,0,-0.003768786301139415,0,0,0,0
9547,0,0.531,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,0.4282,0,0.0,0,none,0,0.014525643119514153,1,0,0,0
9548,0,0.5312,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,0.4282,0,0.0,0,none,0,0.014525643119514153,1,0,0,0
9549,0,0.5435,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,0.3893,0,0.0,0,none,0,0.017904054762654498,1,0,0,0
9550,0,0.5619,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,0.4283,0,0.0,0,none,0,0.010501904711544274,1,0,0,0
9551,0,0.6134,0,0.7618,0.0,2.4033,0.0,0.7565,0.0,0.182,0.0,1.5303,0,0.0,0,none,0,-0.02347513320661271,0,0,0,0
9552,0,0.6484,0,0.0,0.0,0.0,0.0,2.6163,0.0,0.7291,0.0,2.5617,0,0.0,0,none,0,0.055815551391871,1,0,0,0
9553,0,0.6649,0,0.8853,0.0,2.0178,0.0,2.4466,0.0,0.7291,0.0,2.4641,0,0.0,0,none,0,0.05702906975854427,1,0,0,0
9554,0,5.2958,1,0.7618,0.0,1.2349,0.0,1.3734,0.0,0.1757,0.0,0.7494,0,0.25,1,low,0,0.13016058755571536,1,0,0,1
9555,0,0.5045,0,0.0,0.0,2.0534,0.0,0.0,0.0,0.6379,0.0,1.6892,0,0.0,0,none,0,0.02383827469532762,1,0,0,0
9556,0,1.1532,0,0.0,0.0,2.1969,0.0,1.2885,0.0,0.1757,0.0,0.2625,0,0.0,0,none,0,0.02087631968808129,1,0,0,0
9557,1,5.3305,1,0.0,0.0,0.0,0.0,16.6132,1.0,0.7291,0.0,3.2114,1,1.0,3,high,1,0.16220877517124876,1,1,1,1
9558,1,4.3578,1,0.0,0.0,0.0,0.0,14.009,1.0,0.0,0.0,3.321,1,1.0,3,high,1,0.16299422502468308,1,1,1,1
9559,1,4.8872,1,0.0,0.0,0.0,0.0,18.7004,1.0,0.0,0.0,3.324,1,1.0,3,high,1,0.12096917662886397,1,1,1,1
9560,1,4.5139,1,0.0,0.0,0.0,0.0,13.6958,1.0,0.0,0.0,3.3184,1,1.0,3,high,1,0.16392702696256123,1,1,1,1
9561,1,4.8383,1,0.0,0.0,0.0,0.0,21.5398,1.0,0.0,0.0,3.3245,1,1.0,3,high,1,0.12366413915653707,1,1,1,1
9562,1,4.5008,1,0.0,0.0,0.0,0.0,17.2164,1.0,0.0,0.0,3.3248,1,1.0,3,high,1,0.14296141684143593,1,1,1,1
9563,1,5.5847,1,0.0,0.0,0.0,0.0,23.0297,1.0,0.0,0.0,3.3412,1,1.0,3,high,1,0.10249393183460409,1,1,1,1
9564,1,5.2252,1,0.0,0.0,0.0,0.0,16.8182,1.0,0.0,0.0,3.3303,1,1.0,3,high,1,0.12816442934527195,1,1,1,1
9565,1,6.3248,1,0.0,0.0,0.0,0.0,28.6512,1.0,0.0,0.0,3.2188,1,1.0,3,high,1,0.16225643296939785,1,1,1,1
9566,1,5.846,1,0.0,0.0,0.0,0.0,25.0464,1.0,0.0,0.0,3.3394,1,1.0,3,high,1,0.10085049095385601,1,1,1,1
9567,1,4.9704,1,0.0,0.0,0.0,0.0,25.2262,1.0,0.0,0.0,3.2464,1,1.0,3,high,1,0.1464477472528959,1,1,1,1
9568,1,6.9222,1,0.0,0.0,0.0,0.0,33.6531,1.0,0.0,0.0,3.3547,1,1.0,3,high,1,0.1762746273952518,1,1,1,1
9569,1,7.5921,1,0.0,0.0,0.0,0.0,30.8929,1.0,0.0,0.0,3.3748,1,1.0,3,high,1,0.17197156014472326,1,1,1,1
9570,1,4.1132,1,0.0,0.0,0.0,0.0,12.2413,1.0,0.0,0.0,3.3135,1,1.0,3,high,1,0.16601800431398628,1,1,1,1
9571,1,4.5283,1,0.0,0.0,0.0,0.0,16.0945,1.0,0.0,0.0,3.3213,1,1.0,3,high,1,0.14700841054818192,1,1,1,1
9572,1,4.766,1,0.0,0.0,0.0,0.0,16.9277,1.0,0.0,0.0,3.3233,1,1.0,3,high,1,0.13401090130615323,1,1,1,1
9573,1,4.3638,1,0.0,0.0,0.0,0.0,12.9458,1.0,0.0,0.0,3.312,1,1.0,3,high,1,0.16280600713523963,1,1,1,1
9574,1,4.5699,1,0.0,0.0,0.0,0.0,18.2265,1.0,0.0,0.0,3.3176,1,1.0,3,high,1,0.14016751566407037,1,1,1,1
9575,1,4.3756,1,0.0,0.0,0.0,0.0,18.4635,1.0,0.0,0.0,3.3126,1,1.0,3,high,1,0.1450242838615099,1,1,1,1
9576,1,5.2314,1,0.0,0.0,0.0,0.0,22.1292,1.0,0.0,0.0,3.3303,1,1.0,3,high,1,0.11328123617224084,1,1,1,1
9577,1,4.9338,1,0.0,0.0,0.0,0.0,20.8876,1.0,0.0,0.0,3.3301,1,1.0,3,high,1,0.11644054436198481,1,1,1,1
9578,1,4.6199,1,0.0,0.0,0.0,0.0,14.8038,1.0,0.0,0.0,3.3218,1,1.0,3,high,1,0.15263986660429552,1,1,1,1
9579,1,5.0536,1,0.0,0.0,0.0,0.0,22.5728,1.0,0.0,0.0,3.3295,1,1.0,3,high,1,0.12055989967724845,1,1,1,1
9580,1,6.1857,1,0.0,0.0,0.0,0.0,28.6933,1.0,0.0,0.0,3.3471,1,1.0,3,high,1,0.1251404647155222,1,1,1,1
9581,1,4.7003,1,0.0,0.0,0.0,0.0,18.3869,1.0,0.0,0.0,3.3271,1,1.0,3,high,1,0.1255252320307093,1,1,1,1
9582,1,6.8471,1,0.0,0.0,0.0,0.0,30.4406,1.0,0.0,0.0,3.3597,1,1.0,3,high,1,0.15830449122156776,1,1,1,1
9583,1,5.7799,1,0.0,0.0,0.0,0.0,23.214,1.0,0.0,0.0,3.2532,1,1.0,3,high,1,0.11915844286729071,1,1,1,1
9584,1,5.3571,1,0.0,0.0,0.0,0.0,17.5742,1.0,0.0,0.0,3.3292,1,1.0,3,high,1,0.12426436208369696,1,1,1,1
9585,1,6.7401,1,0.0,0.0,0.0,0.0,29.901,1.0,0.0,0.0,3.3577,1,1.0,3,high,1,0.14516237329351844,1,1,1,1
9586,1,7.4925,1,0.0,0.0,0.0,0.0,32.9766,1.0,0.0,0.0,3.3763,1,1.0,3,high,1,0.18184745722497409,1,1,1,1
9587,1,7.9729,1,0.0,0.0,0.0,0.0,29.8496,1.0,0.0,0.0,3.4169,1,1.0,3,high,1,0.15291210995588844,1,1,1,1
9588,1,8.2427,1,0.0,0.0,0.0,0.0,29.1366,1.0,0.0,0.0,3.4168,1,1.0,3,high,1,0.1518338486551445,1,1,1,1
9589,1,8.1686,1,0.0,0.0,0.0,0.0,32.7897,1.0,0.0,0.0,3.4166,1,1.0,3,high,1,0.14596802647086293,1,1,1,1
9590,1,8.6258,1,0.0,0.0,0.0,0.0,30.0084,1.0,0.0,0.0,3.4202,1,1.0,3,high,1,0.15291760765033824,1,1,1,1
9591,1,8.1093,1,0.0,0.0,0.0,0.0,29.9925,1.0,0.0,0.0,3.4169,1,1.0,3,high,1,0.149974858858672,1,1,1,1
9592,1,8.2725,1,0.0,0.0,0.0,0.0,38.5344,1.0,0.0,0.0,3.4165,1,1.0,3,high,1,0.16785572263608284,1,1,1,1
9593,1,8.3437,1,0.0,0.0,0.0,0.0,31.3546,1.0,0.0,0.0,3.4163,1,1.0,3,high,1,0.14430141723464562,1,1,1,1
9594,1,8.2648,1,0.0,0.0,0.0,0.0,37.2485,1.0,0.0,0.0,3.4164,1,1.0,3,high,1,0.1586502166975745,1,1,1,1
9595,1,8.7017,1,0.0,0.0,0.0,0.0,36.1928,1.0,0.0,0.0,3.4179,1,1.0,3,high,1,0.13890971924057915,1,1,1,1
9596,1,8.2056,1,0.0,0.0,0.0,0.0,33.8547,1.0,0.0,0.0,3.4156,1,1.0,3,high,1,0.1497506543317647,1,1,1,1
9597,1,8.3515,1,0.0,0.0,0.0,0.0,33.341,1.0,0.0,0.0,3.4172,1,1.0,3,high,1,0.14079342019959606,1,1,1,1
9598,1,8.8669,1,0.0,0.0,0.0,0.0,37.0866,1.0,0.0,0.0,3.4212,1,1.0,3,high,1,0.1646284842941158,1,1,1,1
9599,1,8.2524,1,0.0,0.0,0.0,0.0,26.7901,1.0,0.0,0.0,3.4169,1,1.0,3,high,1,0.16193609224946293,1,1,1,1
9600,1,8.6463,1,0.0,0.0,0.0,0.0,34.5102,1.0,0.0,0.0,3.419,1,1.0,3,high,1,0.14190804472359075,1,1,1,1
9601,1,8.4695,1,0.0,0.0,0.0,0.0,32.4204,1.0,0.0,0.0,3.4175,1,1.0,3,high,1,0.1399050553645782,1,1,1,1
9602,1,9.2796,1,0.0,0.0,0.0,0.0,41.634,1.0,0.0,0.0,3.4227,1,1.0,3,high,1,0.22153333644190432,1,1,1,1
9603,1,8.5475,1,0.0,0.0,0.0,0.0,38.7618,1.0,0.0,0.0,3.418,1,1.0,3,high,1,0.15755318895893833,1,1,1,1
9604,1,8.4889,1,0.0,0.0,0.0,0.0,31.3165,1.0,0.0,0.0,3.4173,1,1.0,3,high,1,0.14093966254082102,1,1,1,1
9605,1,7.8128,1,0.0,0.0,0.0,0.0,52.7811,1.0,0.6379,0.0,2.8685,0,0.75,2,medium,1,0.2699133400289506,1,1,0,1
9606,0,0.7235,0,0.8853,0.0,1.006,0.0,1.6826,0.0,0.5468,0.0,0.959,0,0.0,0,none,0,-0.045211432931582696,0,0,0,0
9607,0,1.5639,0,0.0,0.0,0.0,0.0,2.6163,0.0,0.0,0.0,0.9614,0,0.0,0,none,0,0.052735081059208544,1,0,0,0
9608,0,0.6339,0,0.0,0.0,1.3997,0.0,1.0512,0.0,0.0,0.0,1.8712,0,0.0,0,none,0,-0.00110351673888065,0,0,0,0
9609,0,0.6181,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,1.7643,0,0.0,0,none,0,0.008863589562665863,1,0,0,0
9610,0,0.6389,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,0.9152,0,0.0,0,none,0,-0.019692268972632487,0,0,0,0
9611,0,0.6495,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,1.1273,0,0.0,0,none,0,-0.011547826402389494,0,0,0,0
9612,0,0.6546,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,1.363,0,0.0,0,none,0,-0.004657459271934283,0,0,0,0
9613,0,0.6453,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,0.8498,0,0.0,0,none,0,-0.021750828172381886,0,0,0,0
9614,0,1.4167,0,0.0,0.0,1.0661,0.0,2.107,0.0,0.6379,0.0,0.8664,0,0.0,0,none,0,0.006701649154294165,1,0,0,0
9615,0,0.7031,0,0.0,0.0,0.0,0.0,2.6163,0.0,0.0,0.0,1.0735,0,0.0,0,none,0,0.011429343348074272,1,0,0,0
9616,0,1.6986,0,0.0,0.0,0.0,0.0,2.6163,0.0,0.0,0.0,1.378,0,0.0,0,none,0,0.06701476845798598,1,0,0,0
9617,0,0.7029,0,0.0,0.0,0.0,0.0,2.6163,0.0,0.6379,0.0,0.716,0,0.0,0,none,0,0.0002202658867831997,1,0,0,0
9618,0,0.4287,0,0.0,0.0,1.3357,0.0,0.5788,0.0,0.7291,0.0,0.646,0,0.0,0,none,0,-0.051724995675060725,0,0,0,0
9619,0,0.6929,0,0.0,0.0,1.8107,0.0,0.0,0.0,0.0,0.0,0.9478,0,0.0,0,none,0,-0.015292456203446714,0,0,0,0
9620,0,0.7027,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,1.2778,0,0.0,0,none,0,-0.003959735752915028,0,0,0,0
9621,0,0.7018,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,0.8025,0,0.0,0,none,0,-0.022299808533876475,0,0,0,0
9622,0,0.7027,0,0.0,0.0,2.1088,0.0,0.0,0.0,0.0,0.0,0.6485,0,0.0,0,none,0,-0.02366357104164568,0,0,0,0
9623,0,2.9214,0,0.0,0.0,2.0681,0.0,1.3734,0.0,0.459,0.0,1.2884,0,0.0,0,none,0,0.05652198081127752,1,0,0,0
9624,0,3.4933,1,0.0,0.0,0.0,0.0,0.0,0.0,3.1006,1.0,2.9249,0,0.25,1,low,0,0.07305139746862832,1,0,0,1
9625,0,0.7878,0,0.0,0.0,0.0,0.0,0.0,0.0,3.4654,1.0,5.7855,1,0.25,1,low,0,0.20307939932876584,1,0,0,1
9626,0,2.281,0,0.0,0.0,0.0,0.0,0.0,0.0,3.3742,1.0,3.9651,1,0.25,1,low,0,0.1250181025296504,1,0,0,1
9627,0,0.3651,0,0.0,0.0,0.0,0.0,0.0,0.0,3.5565,1.0,5.9806,1,0.25,1,low,0,0.2403470120472685,1,0,0,1
9628,0,4.6569,1,1.8599,0.0,1.3401,0.0,0.9986,0.0,0.1757,0.0,0.4884,0,0.25,1,low,0,0.12721327471102406,1,0,0,1
9629,0,1.1961,0,0.0,0.0,0.0,0.0,0.0,0.0,1.5505,0.0,1.4448,0,0.0,0,none,0,0.007945701440707886,1,0,0,0
9630,1,1.0379,0,0.0,0.0,0.0,0.0,8.4252,1.0,0.4556,0.0,2.5498,0,0.5,1,low,0,0.12040846900855173,1,0,0,1
9631,1,5.3835,1,0.0,0.0,0.0,0.0,26.5006,1.0,0.0,0.0,3.3303,1,1.0,3,high,1,0.1237517547833874,1,1,1,1
9632,1,6.861,1,0.0,0.0,0.0,0.0,30.5614,1.0,0.0,0.0,3.3591,1,1.0,3,high,1,0.15624351965816985,1,1,1,1
9633,1,5.5174,1,0.0,0.0,0.0,0.0,21.5191,1.0,0.0,0.0,3.3288,1,1.0,3,high,1,0.11341626681530814,1,1,1,1
9634,1,5.1541,1,0.0,0.0,0.0,0.0,18.3257,1.0,0.0,0.0,3.3222,1,1.0,3,high,1,0.11969915159231859,1,1,1,1
9635,1,5.5114,1,0.0,0.0,0.0,0.0,26.5698,1.0,0.0,0.0,3.329,1,1.0,3,high,1,0.12405012716403863,1,1,1,1
9636,1,5.6208,1,0.0,0.0,0.0,0.0,22.2205,1.0,0.0,0.0,3.3303,1,1.0,3,high,1,0.10704790620072091,1,1,1,1
9637,1,6.2772,1,0.0,0.0,0.0,0.0,27.7728,1.0,0.0,0.0,3.3498,1,1.0,3,high,1,0.12669878264420975,1,1,1,1
9638,1,6.4769,1,0.0,0.0,0.0,0.0,27.4169,1.0,0.0,0.0,3.3498,1,1.0,3,high,1,0.12455566538177121,1,1,1,1
9639,1,5.077,1,0.0,0.0,0.0,0.0,18.0401,1.0,0.0,0.0,3.3362,1,1.0,3,high,1,0.12093856827696925,1,1,1,1
9640,1,5.669,1,0.0,0.0,0.0,0.0,21.4062,1.0,0.0,0.0,3.3402,1,1.0,3,high,1,0.10839664387729253,1,1,1,1
9641,1,5.6651,1,0.0,0.0,0.0,0.0,21.6443,1.0,0.0,0.0,3.3406,1,1.0,3,high,1,0.10248068102840013,1,1,1,1
9642,1,6.7224,1,0.0,0.0,0.0,0.0,31.8917,1.0,0.0,0.0,3.3632,1,1.0,3,high,1,0.16674043518248294,1,1,1,1
9643,1,4.859,1,0.0,0.0,0.0,0.0,24.3134,1.0,0.0,0.0,3.326,1,1.0,3,high,1,0.12482326220542184,1,1,1,1
9644,1,6.7767,1,0.0,0.0,0.0,0.0,29.8279,1.0,0.0,0.0,3.3556,1,1.0,3,high,1,0.14560865143684265,1,1,1,1
9645,1,5.122,1,0.0,0.0,0.0,0.0,17.1881,1.0,0.0,0.0,3.3346,1,1.0,3,high,1,0.12908918055619256,1,1,1,1
9646,1,5.3255,1,0.0,0.0,0.0,0.0,16.1262,1.0,0.0,0.0,3.3428,1,1.0,3,high,1,0.1359705313640912,1,1,1,1
9647,1,6.5167,1,0.0,0.0,0.0,0.0,29.7989,1.0,0.0,0.0,3.3549,1,1.0,3,high,1,0.13236852827312362,1,1,1,1
9648,1,5.866,1,0.0,0.0,0.0,0.0,26.6746,1.0,0.0,0.0,3.3443,1,1.0,3,high,1,0.10845443527822618,1,1,1,1
9649,1,5.4794,1,0.0,0.0,0.0,0.0,24.2751,1.0,0.0,0.0,3.3328,1,1.0,3,high,1,0.11093097253101092,1,1,1,1
9650,1,5.858,1,0.0,0.0,0.0,0.0,22.4371,1.0,0.0,0.0,3.3396,1,1.0,3,high,1,0.09842874913198807,1,1,1,1
9651,1,6.672,1,0.0,0.0,0.0,0.0,28.3529,1.0,0.0,0.0,3.3536,1,1.0,3,high,1,0.14284316326620283,1,1,1,1
9652,1,5.045,1,0.0,0.0,0.0,0.0,20.4423,1.0,0.0,0.0,3.3237,1,1.0,3,high,1,0.12260726752146656,1,1,1,1
9653,1,7.8004,1,0.0,0.0,0.0,0.0,37.0331,1.0,0.0,0.0,3.3574,1,1.0,3,high,1,0.20424304342068145,1,1,1,1
9654,1,7.0425,1,0.0,0.0,0.0,0.0,27.8165,1.0,0.0,0.0,3.3655,1,1.0,3,high,1,0.16915026155964286,1,1,1,1
9655,1,5.5142,1,0.0,0.0,0.0,0.0,24.8887,1.0,0.0,0.0,3.3324,1,1.0,3,high,1,0.11235039744734399,1,1,1,1
9656,1,5.5772,1,0.0,0.0,0.0,0.0,19.8119,1.0,0.0,0.0,3.3378,1,1.0,3,high,1,0.11610221115568375,1,1,1,1
9657,1,6.2134,1,0.0,0.0,0.0,0.0,29.1102,1.0,0.0,0.0,3.3492,1,1.0,3,high,1,0.12767436701099577,1,1,1,1
9658,1,5.6483,1,0.0,0.0,0.0,0.0,28.325,1.0,0.0,0.0,3.3294,1,1.0,3,high,1,0.1365111672579068,1,1,1,1
9659,1,6.763,1,0.0,0.0,0.0,0.0,30.4132,1.0,0.0,0.0,3.3618,1,1.0,3,high,1,0.1575443752045882,1,1,1,1
9660,1,6.2276,1,0.0,0.0,0.0,0.0,31.5064,1.0,0.0,0.0,3.2823,1,1.0,3,high,1,0.16754592067233687,1,1,1,1
9661,1,6.0612,1,0.0,0.0,0.0,0.0,28.1129,1.0,0.0,0.0,3.3448,1,1.0,3,high,1,0.12664221608920967,1,1,1,1
9662,1,6.1248,1,0.0,0.0,0.0,0.0,24.823,1.0,0.0,0.0,3.3484,1,1.0,3,high,1,0.10103659779282992,1,1,1,1
9663,1,6.4778,1,0.0,0.0,0.0,0.0,30.0415,1.0,0.0,0.0,3.3556,1,1.0,3,high,1,0.13655105593671857,1,1,1,1
9664,1,7.2752,1,0.0,0.0,0.0,0.0,33.6156,1.0,0.0,0.0,3.367,1,1.0,3,high,1,0.18383144352962322,1,1,1,1
9665,1,5.0385,1,0.0,0.0,0.0,0.0,24.5514,1.0,0.0,0.0,3.3328,1,1.0,3,high,1,0.12459985116919381,1,1,1,1
9666,1,6.8922,1,0.0,0.0,0.0,0.0,29.8546,1.0,0.0,0.0,3.3621,1,1.0,3,high,1,0.15714499965872675,1,1,1,1
9667,1,6.1466,1,0.0,0.0,0.0,0.0,28.2609,1.0,0.0,0.0,3.3483,1,1.0,3,high,1,0.12450096321239679,1,1,1,1
9668,1,4.423,1,0.0,0.0,0.0,0.0,16.0383,1.0,0.0,0.0,3.3167,1,1.0,3,high,1,0.1527424301246202,1,1,1,1
9669,1,7.5046,1,0.0,0.0,0.0,0.0,31.5688,1.0,0.0,0.0,3.3782,1,1.0,3,high,1,0.17851393556195028,1,1,1,1
