window,label,maxz_s1,anom_s1,maxz_s2,anom_s2,maxz_s3,anom_s3,maxz_s4,anom_s4,maxz_s5,anom_s5,maxz_s6,anom_s6,confidence,flag_count,alert_level,alert_binary,velocity_s4,vel_zscore_s4,vel_alert_s4,accel_s4,velocity_s1,vel_zscore_s1,vel_alert_s1,velocity_s6,vel_zscore_s6,vel_alert_s6,vel_flag_count,enhanced_alert,velocity_only_alert,orig_fusion2
9360,0,0.6808,0,0.0,0.0,1.3811,0.0,0.957,0.0,0.6379,0.0,0.6085,0,0.0,0,none,0,-0.22329999999999994,0.0653,0.0,-0.3231999999999998,-0.02100000000000002,0.012,0,-0.3329,0.6141,0,0,0,0,0
9361,0,0.6597,0,0.0,0.0,1.1001,0.0,1.7675,0.0,0.0,0.0,0.8732,0,0.0,0,none,0,0.8105000000000001,0.2374,0.0,1.0338,-0.021100000000000008,0.012,0,0.26469999999999994,0.4883,0,0,0,0,0
9362,0,0.6022,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,0.9562,0,0.0,0,none,0,0.0,0.0,0.0,0.0,-0.057499999999999996,0.0329,0,0.08300000000000007,0.153,0,0,0,0,0
9363,0,0.5905,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,0.7854,0,0.0,0,none,0,0.0,0.0,0.0,0.0,-0.011699999999999933,0.0066,0,-0.17080000000000006,0.315,0,0,0,0,0
9364,0,0.5904,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,0.8651,0,0.0,0,none,0,0.0,0.0,0.0,0.0,-9.999999999998899e-05,-0.0,0,0.0797,0.147,0,0,0,0,0
9365,0,0.6277,0,0.0,0.0,1.6956,0.0,0.4092,0.0,0.6379,0.0,0.8592,0,0.0,0,none,0,-1.3583,0.398,0.0,-2.1688,0.0373,0.0213,0,-0.005900000000000016,0.0108,0,0,0,0,0
9366,0,0.693,0,0.0,0.0,0.0,0.0,2.6163,0.0,0.0,0.0,1.3971,0,0.0,0,none,0,2.2070999999999996,0.6467,0.0,3.5653999999999995,0.06529999999999991,0.0374,0,0.5379,0.9923,0,0,0,0,0
9367,0,8.9756,1,0.3362,0.0,1.3401,0.0,1.5128,0.0,0.3644,0.0,0.7256,0,0.25,1,low,0,-1.1035,0.3233,0.0,-3.3105999999999995,8.2826,4.7517,1,-0.6715,1.2388,0,1,0,0,0
9368,0,0.6597,0,0.0,0.0,1.0661,0.0,1.1463,0.0,0.6409,0.0,0.4559,0,0.0,0,none,0,-0.3664999999999998,0.1073,0.0,0.7370000000000001,-8.3159,4.7708,1,-0.2697,0.4975,0,1,0,0,0
9369,0,1.3192,0,0.0,0.0,0.0,0.0,0.0,0.0,1.824,0.0,1.5544,0,0.0,0,none,0,0.0,0.0,0.0,0.0,0.6595,0.3783,0,1.0985,2.0266,0,0,0,0,0
9370,0,1.3716,0,0.0,0.0,0.0,0.0,0.0,0.0,1.2773,0.0,1.0644,0,0.0,0,none,0,0.0,0.0,0.0,0.0,0.0524,0.03,0,-0.49,0.904,0,0,0,0,0
9371,0,0.84,0,0.0,0.0,1.2031,0.0,1.1803,0.0,0.1757,0.0,0.6736,0,0.0,0,none,0,0.03399999999999981,0.0099,0.0,0.40049999999999963,-0.5316,0.3049,0,-0.39080000000000004,0.7209,0,0,0,0,0
9372,0,0.7541,0,0.0,0.0,1.7221,0.0,0.9186,0.0,0.7291,0.0,0.6197,0,0.0,0,none,0,-0.26169999999999993,0.0766,0.0,-0.29569999999999974,-0.08589999999999998,0.0492,0,-0.05389999999999995,0.0994,0,0,0,0,0
9373,0,0.5757,0,0.0,0.0,2.2884,0.0,0.0,0.0,0.0,0.0,1.0157,0,0.0,0,none,0,0.0,0.0,0.0,0.0,-0.1784,0.1023,0,0.396,0.7305,0,0,0,0,0
9374,0,1.1933,0,0.0,0.0,0.7921,0.0,1.5977,0.0,0.6379,0.0,0.4803,0,0.0,0,none,0,0.6790999999999999,0.1989,0.0,0.9407999999999999,0.6176,0.3543,0,-0.5354000000000001,0.9877,0,0,0,0,0
9375,0,2.5136,0,0.3362,0.0,0.8302,0.0,0.6094,0.0,0.5468,0.0,0.7945,0,0.0,0,none,0,-0.9882999999999998,0.2895,0.0,-1.6673999999999998,1.3202999999999998,0.7574,0,0.3142,0.5796,0,0,0,0,0
9376,0,0.7008,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,1.4383,0,0.0,0,none,0,0.0,0.0,0.0,0.0,-1.8127999999999997,1.0399,0,0.6437999999999999,1.1877,0,0,0,0,0
9377,0,0.4726,0,0.0,0.0,0.5181,0.0,1.4279,0.0,0.0,0.0,0.4355,0,0.0,0,none,0,0.8184999999999999,0.2398,0.0,1.8067999999999997,-0.22819999999999996,0.1309,0,-1.0028,1.8501,0,0,0,0,0
9378,0,0.5782,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,0.866,0,0.0,0,none,0,0.0,0.0,0.0,0.0,0.10560000000000003,0.0605,0,0.4305,0.7942,0,0,0,0,0
9379,0,0.6104,0,0.0,0.0,0.9756,0.0,0.4408,0.0,0.0,0.0,0.6219,0,0.0,0,none,0,-0.9870999999999999,0.2892,0.0,-1.8055999999999996,0.032200000000000006,0.0184,0,-0.24409999999999998,0.4503,0,0,0,0,0
9380,0,0.9148,0,0.0,0.0,2.0178,0.0,1.5128,0.0,0.4556,0.0,0.982,0,0.0,0,none,0,1.0719999999999998,0.3141,0.0,2.0591,0.3043999999999999,0.1746,0,0.3601,0.6643,0,0,0,0,0
9381,0,1.0105,0,0.0,0.0,0.0,0.0,0.0,0.0,1.4593,0.0,0.7542,0,0.0,0,none,0,0.0,0.0,0.0,0.0,0.09570000000000001,0.0548,0,-0.2278,0.4202,0,0,0,0,0
9382,0,1.9134,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9136,0.0,1.0249,0,0.0,0,none,0,0.0,0.0,0.0,0.0,0.9029,0.5179,0,0.27069999999999994,0.4993,0,0,0,0,0
9383,0,1.3782,0,0.0,0.0,1.2716,0.0,1.1106,0.0,0.2732,0.0,1.005,0,0.0,0,none,0,-0.4021999999999999,0.1178,0.0,-1.4741999999999997,-0.5351999999999999,0.307,0,-0.01990000000000003,0.0366,0,0,0,0,0
9384,0,0.6256,0,0.0,0.0,1.1257,0.0,1.1685,0.0,0.0,0.0,0.9256,0,0.0,0,none,0,0.05790000000000006,0.0169,0.0,0.46009999999999995,-0.7526,0.4317,0,-0.07939999999999992,0.1464,0,0,0,0,0
9385,0,0.6026,0,0.0,0.0,1.4373,0.0,2.2437,0.0,0.0,0.0,0.7583,0,0.0,0,none,0,1.0752,0.315,0.0,1.0172999999999999,-0.02300000000000002,0.0131,0,-0.1673,0.3086,0,0,0,0,0
9386,0,0.5751,0,0.0,0.0,0.0,0.0,2.4466,0.0,0.0,0.0,0.9686,0,0.0,0,none,0,0.20290000000000008,0.0594,0.0,-0.8722999999999999,-0.02750000000000008,0.0157,0,0.21030000000000004,0.3879,0,0,0,0,0
9387,0,0.9652,0,0.0,0.0,1.1539,0.0,1.5435,0.0,0.0,0.0,0.727,0,0.0,0,none,0,-0.9031,0.2646,0.0,-1.106,0.3901,0.2237,0,-0.24160000000000004,0.4457,0,0,0,0,0
9388,0,0.5851,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,0.715,0,0.0,0,none,0,0.0,0.0,0.0,0.0,-0.3801,0.218,0,-0.01200000000000001,0.022,0,0,0,0,0
9389,0,0.6017,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,0.7927,0,0.0,0,none,0,0.0,0.0,0.0,0.0,0.01660000000000006,0.0095,0,0.07769999999999999,0.1433,0,0,0,0,0
9390,0,2.5407,0,0.0,0.0,1.2716,0.0,2.3617,0.0,0.6379,0.0,1.3923,0,0.0,0,none,0,0.8181999999999998,0.2397,0.0,1.7212999999999998,1.939,1.1123,0,0.5996000000000001,1.1062,0,0,0,0,0
9391,0,0.445,0,0.0,0.0,0.6463,0.0,0.9198,0.0,0.5468,0.0,0.8003,0,0.0,0,none,0,-1.4419,0.4225,0.0,-2.2600999999999996,-2.0957000000000003,1.2022,0,-0.5920000000000001,1.0921,0,0,0,0,0
9392,0,0.6975,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,0.9913,0,0.0,0,none,0,0.0,0.0,0.0,0.0,0.2525,0.1448,0,0.19099999999999995,0.3523,0,0,0,0,0
9393,0,0.702,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,0.9447,0,0.0,0,none,0,0.0,0.0,0.0,0.0,0.0044999999999999485,0.0025,0,-0.046599999999999975,0.0859,0,0,0,0,0
9394,0,0.7017,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,0.9167,0,0.0,0,none,0,0.0,0.0,0.0,0.0,-0.00029999999999996696,0.0001,0,-0.028000000000000025,0.0516,0,0,0,0,0
9395,0,0.6923,0,0.0,0.0,1.1346,0.0,1.8523,0.0,0.0,0.0,0.8826,0,0.0,0,none,0,0.9325000000000001,0.2732,0.0,2.3744,-0.009399999999999964,0.0053,0,-0.03409999999999991,0.0628,0,0,0,0,0
9396,0,0.6267,0,0.0,0.0,1.4604,0.0,0.3027,0.0,0.0,0.0,0.8197,0,0.0,0,none,0,-1.5496,0.454,0.0,-2.4821,-0.06559999999999999,0.0376,0,-0.06290000000000007,0.116,0,0,0,0,0
9397,0,0.3908,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,0.8355,0,0.0,0,none,0,0.0,0.0,0.0,0.0,-0.23590000000000005,0.1353,0,0.015800000000000036,0.0291,0,0,0,0,0
9398,0,0.5995,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,1.0721,0,0.0,0,none,0,0.0,0.0,0.0,0.0,0.20870000000000005,0.1197,0,0.23660000000000003,0.4364,0,0,0,0,0
9399,0,0.5962,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,0.5432,0,0.0,0,none,0,0.0,0.0,0.0,0.0,-0.0033000000000000806,0.0018,0,-0.5289,0.9757,0,0,0,0,0
9400,0,0.6783,0,0.0,0.0,1.2039,0.0,2.1919,0.0,0.0,0.0,1.4409,0,0.0,0,none,0,1.8892,0.5536,0.0,3.4388,0.08210000000000006,0.047,0,0.8977,1.6562,0,0,0,0,0
9401,0,0.6855,0,0.0,0.0,0.0,0.0,2.6163,0.0,0.0,0.0,0.8659,0,0.0,0,none,0,0.4243999999999999,0.1243,0.0,-1.4648,0.007199999999999984,0.0041,0,-0.5750000000000001,1.0608,0,0,0,0,0
9402,0,0.4129,0,0.0,0.0,2.1937,0.0,1.1188,0.0,0.4556,0.0,1.1437,0,0.0,0,none,0,-1.4974999999999998,0.4388,0.0,-1.9218999999999997,-0.2726,0.1563,0,0.27779999999999994,0.5124,0,0,0,0,0
9403,0,0.5144,0,0.7618,0.0,2.327,0.0,1.3877,0.0,0.1757,0.0,0.9905,0,0.0,0,none,0,0.2688999999999999,0.0787,0.0,1.7663999999999997,0.10149999999999998,0.0582,0,-0.1531999999999999,0.2826,0,0,0,0,0
9404,0,1.364,0,0.0,0.0,1.0661,0.0,2.107,0.0,0.0,0.0,1.2344,0,0.0,0,none,0,0.7193000000000003,0.2107,0.0,0.45040000000000036,0.8496000000000001,0.4874,0,0.2438999999999999,0.4499,0,0,0,0,0
9405,0,0.6186,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,0.7788,0,0.0,0,none,0,0.0,0.0,0.0,0.0,-0.7454000000000001,0.4276,0,-0.4555999999999999,0.8405,0,0,0,0,0
9406,0,0.5788,0,0.0,0.0,1.8556,0.0,1.3734,0.0,0.0,0.0,0.9938,0,0.0,0,none,0,-0.7336000000000003,0.2149,0.0,-1.4529000000000005,-0.03980000000000006,0.0228,0,0.21499999999999997,0.3966,0,0,0,0,0
9407,0,2.7242,0,0.0,0.0,0.0,0.0,2.6163,0.0,0.0,0.0,2.3395,0,0.0,0,none,0,1.2429,0.3642,0.0,1.9765000000000001,2.1454000000000004,1.2308,0,1.3457000000000001,2.4827,0,0,0,0,0
9408,0,0.6734,0,0.0,0.0,0.0,0.0,0.9452,0.0,1.824,0.0,1.6293,0,0.0,0,none,0,-1.6710999999999998,0.4896,0.0,-2.9139999999999997,-2.0508,1.1765,0,-0.7102000000000002,1.3102,0,0,0,0,0
9409,0,2.6808,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9136,0.0,0.9281,0,0.0,0,none,0,0.0,0.0,0.0,0.0,2.0074,1.1516,0,-0.7011999999999999,1.2936,0,0,0,0,0
9410,0,4.5559,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2732,0.0,1.8367,0,0.25,1,low,0,0.0,0.0,0.0,0.0,1.8751000000000002,1.0757,0,0.9086,1.6763,0,0,0,0,0
9411,0,0.5886,0,0.0,0.0,1.006,0.0,0.2636,0.0,0.1757,0.0,0.3909,0,0.0,0,none,0,-0.6816,0.1997,0.0,0.9894999999999998,-3.9673000000000003,2.276,0,-1.4458,2.6674,1,1,0,0,0
9412,0,0.5411,0,0.0,0.0,1.8224,0.0,0.9412,0.0,0.4556,0.0,0.5673,0,0.0,0,none,0,0.6776,0.1985,0.0,1.3592,-0.04749999999999999,0.0272,0,0.1764,0.3254,0,0,0,0,0
9413,0,0.6134,0,0.7618,0.0,1.9741,0.0,0.3593,0.0,0.3644,0.0,1.4881,0,0.0,0,none,0,-0.5819000000000001,0.1704,0.0,-1.2595,0.07229999999999992,0.0414,0,0.9208,1.6988,0,0,0,0,0
9414,0,2.5224,0,0.0,0.0,0.8666,0.0,1.343,0.0,0.0,0.0,0.5859,0,0.0,0,none,0,0.9837,0.2882,0.0,1.5656,1.9090000000000003,1.0951,0,-0.9022,1.6645,0,0,0,0,0
9415,0,0.7026,0,0.0,0.0,2.1624,0.0,0.0,0.0,0.0,0.0,1.182,0,0.0,0,none,0,0.0,0.0,0.0,0.0,-1.8198000000000003,1.044,0,0.5961,1.0997,0,0,0,0,0
9416,0,0.7018,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,0.8104,0,0.0,0,none,0,0.0,0.0,0.0,0.0,-0.0008000000000000229,0.0004,0,-0.37159999999999993,0.6855,0,0,0,0,0
9417,0,2.0,0,0.0,0.0,1.0661,0.0,2.107,0.0,0.0,0.0,1.6792,0,0.0,0,none,0,0.7640000000000002,0.2238,0.0,-0.21969999999999978,1.2982,0.7447,0,0.8688,1.6028,0,0,0,0,0
9418,0,0.6447,0,0.0,0.0,0.9103,0.0,0.4941,0.0,0.0,0.0,0.7189,0,0.0,0,none,0,-1.6129000000000002,0.4726,0.0,-2.3769000000000005,-1.3553,0.7775,0,-0.9603,1.7717,0,0,0,0,0
9419,0,0.591,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,0.8922,0,0.0,0,none,0,0.0,0.0,0.0,0.0,-0.05370000000000008,0.0307,0,0.1733,0.3196,0,0,0,0,0
9420,0,0.6139,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,1.3245,0,0.0,0,none,0,0.0,0.0,0.0,0.0,0.02290000000000003,0.0131,0,0.4323,0.7975,0,0,0,0,0
9421,0,0.6168,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,0.7894,0,0.0,0,none,0,0.0,0.0,0.0,0.0,0.0029000000000000137,0.0016,0,-0.5351,0.9872,0,0,0,0,0
9422,0,0.7193,0,0.0,0.0,0.6551,0.0,1.5977,0.0,0.0,0.0,0.8512,0,0.0,0,none,0,1.1036,0.3233,0.0,2.7165,0.10250000000000004,0.0587,0,0.061799999999999966,0.1139,0,0,0,0,0
9423,0,1.2066,0,0.0,0.0,0.0,0.0,2.6163,0.0,0.6379,0.0,1.2522,0,0.0,0,none,0,1.0186,0.2984,0.0,-0.08499999999999996,0.48729999999999984,0.2795,0,0.401,0.7398,0,0,0,0,0
9424,0,0.444,0,0.0,0.0,1.0958,0.0,1.5977,0.0,0.2732,0.0,0.4997,0,0.0,0,none,0,-1.0186,0.2984,0.0,-2.0372,-0.7626,0.4374,0,-0.7525,1.3883,0,0,0,0,0
9425,0,1.1061,0,0.3362,0.0,1.3117,0.0,0.6094,0.0,0.3644,0.0,0.624,0,0.0,0,none,0,-0.9882999999999998,0.2895,0.0,0.030300000000000105,0.6621000000000001,0.3798,0,0.12430000000000002,0.2292,0,0,0,0,0
9426,0,2.7997,0,0.0,0.0,0.0,0.0,0.0,0.0,2.28,0.0,1.3782,0,0.0,0,none,0,0.0,0.0,0.0,0.0,1.6936,0.9716,0,0.7542000000000001,1.3914,0,0,0,0,0
9427,0,0.7264,0,0.0,0.0,0.0,0.0,1.2037,0.0,1.4593,0.0,1.0209,0,0.0,0,none,0,0.5942999999999999,0.1741,0.0,1.5825999999999998,-2.0733,1.1894,0,-0.3573000000000002,0.6591,0,0,0,0,0
9428,0,0.3559,0,0.0,0.0,0.0,0.0,2.6163,0.0,0.3644,0.0,0.8135,0,0.0,0,none,0,1.4125999999999999,0.4139,0.0,0.8182999999999999,-0.37050000000000005,0.2125,0,-0.20739999999999992,0.3826,0,0,0,0,0
9429,0,0.5672,0,0.0,0.0,0.8606,0.0,1.7675,0.0,0.4556,0.0,1.4105,0,0.0,0,none,0,-0.8487999999999998,0.2487,0.0,-2.2613999999999996,0.21130000000000004,0.1212,0,0.5970000000000001,1.1014,0,0,0,0,0
9430,0,0.6222,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,0.8142,0,0.0,0,none,0,0.0,0.0,0.0,0.0,0.05499999999999994,0.0315,0,-0.5963,1.1001,0,0,0,0,0
9431,0,0.6533,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,0.9055,0,0.0,0,none,0,0.0,0.0,0.0,0.0,0.031100000000000017,0.0178,0,0.09129999999999994,0.1684,0,0,0,0,0
9432,0,0.6395,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,0.7738,0,0.0,0,none,0,0.0,0.0,0.0,0.0,-0.013800000000000034,0.0078,0,-0.13169999999999993,0.2429,0,0,0,0,0
9433,0,0.6448,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,0.515,0,0.0,0,none,0,0.0,0.0,0.0,0.0,0.005300000000000082,0.003,0,-0.25880000000000003,0.4774,0,0,0,0,0
9434,0,0.8488,0,0.0,0.0,1.0661,0.0,2.107,0.0,0.3681,0.0,0.3786,0,0.0,0,none,0,0.33950000000000014,0.0994,0.0,1.1883,0.20399999999999996,0.117,0,-0.13640000000000002,0.2516,0,0,0,0,0
9435,0,0.5721,0,0.0,0.0,0.0,0.0,2.6163,0.0,0.5468,0.0,0.2934,0,0.0,0,none,0,0.5092999999999996,0.1492,0.0,0.1697999999999995,-0.27669999999999995,0.1587,0,-0.0852,0.1571,0,0,0,0,0
9436,0,0.7023,0,0.0,0.0,0.0,0.0,2.6163,0.0,0.1757,0.0,1.4157,0,0.0,0,none,0,0.0,-0.0001,0.0,-0.5092999999999996,0.13019999999999998,0.0746,0,1.1223,2.0706,0,0,0,0,0
9437,0,4.5231,1,1.8599,0.0,0.9922,0.0,0.7488,0.0,0.1757,0.0,0.5916,0,0.25,1,low,0,-1.8674999999999997,0.5472,0.0,-1.8674999999999997,3.8208,2.192,0,-0.8240999999999999,1.5204,0,0,0,0,0
9438,0,0.5711,0,0.0,0.0,0.5006,0.0,0.4507,0.0,0.7291,0.0,0.8174,0,0.0,0,none,0,-0.29810000000000003,0.0873,0.0,1.5693999999999997,-3.9520000000000004,2.2672,0,0.2258,0.4165,0,0,0,0,0
9439,0,2.71,0,0.3362,0.0,2.0197,0.0,0.0,0.0,0.5468,0.0,0.8802,0,0.0,0,none,0,0.0,0.0,0.0,0.0,2.1389,1.227,0,0.06279999999999997,0.1158,0,0,0,0,0
9440,0,0.4164,0,0.0,0.0,1.4682,0.0,1.3734,0.0,0.0,0.0,0.6368,0,0.0,0,none,0,0.9227,0.2703,0.0,1.2208,-2.2936,1.3158,0,-0.24339999999999995,0.449,0,0,0,0,0
9441,0,0.698,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,0.7264,0,0.0,0,none,0,0.0,0.0,0.0,0.0,0.28159999999999996,0.1615,0,0.08960000000000001,0.1652,0,0,0,0,0
9442,0,0.6993,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,0.83,0,0.0,0,none,0,0.0,0.0,0.0,0.0,0.0013000000000000789,0.0007,0,0.10359999999999991,0.1911,0,0,0,0,0
9443,0,0.425,0,1.3108,0.0,0.5181,0.0,0.9341,0.0,0.459,0.0,0.5827,0,0.0,0,none,0,-0.4392999999999999,0.1286,0.0,-1.3619999999999999,-0.27430000000000004,0.1573,0,-0.24729999999999996,0.4562,0,0,0,0,0
9444,0,0.9921,0,0.7618,0.0,0.0,0.0,1.2037,0.0,2.28,0.0,1.893,0,0.0,0,none,0,0.26959999999999995,0.0789,0.0,0.7088999999999999,0.5670999999999999,0.3253,0,1.3103,2.4174,0,0,0,0,0
9445,0,4.0885,1,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,1.8367,0,0.25,1,low,0,0.0,0.0,0.0,0.0,3.0964,1.7764,0,-0.05630000000000002,0.1038,0,0,0,0,0
9446,0,2.9674,0,0.3362,0.0,0.9976,0.0,0.0,0.0,0.1863,0.0,0.5182,0,0.0,0,none,0,0.0,0.0,0.0,0.0,-1.1210999999999998,0.6431,0,-1.3185,2.4325,0,0,0,0,0
9447,0,1.0527,0,1.8599,0.0,0.7252,0.0,1.6817,0.0,0.2772,0.0,1.0304,0,0.0,0,none,0,0.478,0.14,0.0,0.20840000000000003,-1.9147,1.0984,0,0.5122,0.9449,0,0,0,0,0
9448,0,0.607,0,0.0,0.0,1.3483,0.0,0.6943,0.0,0.6379,0.0,0.7348,0,0.0,0,none,0,-0.9873999999999999,0.2893,0.0,-1.4653999999999998,-0.4457,0.2556,0,-0.2956,0.5453,0,0,0,0,0
9449,0,4.8439,1,0.8853,0.0,1.1356,0.0,1.2963,0.0,0.1863,0.0,1.3567,0,0.25,1,low,0,0.602,0.1763,0.0,1.5894,4.2368999999999994,2.4307,0,0.6219,1.1473,0,0,0,0,0
9450,0,0.8032,0,0.0,0.0,1.0661,0.0,0.9374,0.0,1.0045,0.0,0.8063,0,0.0,0,none,0,-0.3589,0.1051,0.0,-0.9609,-4.040699999999999,2.3181,0,-0.5504,1.0154,0,0,0,0,0
9451,0,0.7256,0,0.7618,0.0,0.5598,0.0,0.923,0.0,0.182,0.0,0.5854,0,0.0,0,none,0,-0.014399999999999968,0.0041,0.0,0.34450000000000003,-0.0776,0.0444,0,-0.22089999999999999,0.4075,0,0,0,0,0
9452,0,0.9115,0,0.0,0.0,2.0178,0.0,1.577,0.0,0.6409,0.0,1.568,0,0.0,0,none,0,0.6539999999999999,0.1916,0.0,0.6683999999999999,0.18589999999999995,0.1066,0,0.9826,1.8128,0,0,0,0,0
9453,0,0.4441,0,0.0,0.0,2.1037,0.0,1.2489,0.0,0.0,0.0,0.8592,0,0.0,0,none,0,-0.32810000000000006,0.0961,0.0,-0.9821,-0.4674,0.2681,0,-0.7088000000000001,1.3076,0,0,0,0,0
9454,0,0.4386,0,0.0,0.0,2.1719,0.0,1.8277,0.0,0.6379,0.0,0.5,0,0.0,0,none,0,0.5788000000000002,0.1695,0.0,0.9069000000000003,-0.005500000000000005,0.0031,0,-0.35919999999999996,0.6626,0,0,0,0,0
9455,0,0.3447,0,0.0,0.0,1.8107,0.0,0.0,0.0,0.0,0.0,0.9243,0,0.0,0,none,0,0.0,0.0,0.0,0.0,-0.09389999999999998,0.0538,0,0.4243,0.7827,0,0,0,0,0
9456,0,0.4068,0,0.0,0.0,1.4377,0.0,0.4941,0.0,0.0,0.0,0.6241,0,0.0,0,none,0,-1.3336000000000001,0.3907,0.0,-1.9124000000000003,0.06209999999999999,0.0356,0,-0.3002,0.5538,0,0,0,0,0
9457,0,0.6559,0,0.0,0.0,1.1942,0.0,2.7758,0.0,0.0,0.0,0.8606,0,0.0,0,none,0,2.2817,0.6686,0.0,3.6153,0.24910000000000004,0.1428,0,0.23650000000000004,0.4363,0,0,0,0,0
9458,0,1.0019,0,0.0,0.0,0.0,0.0,2.6163,0.0,0.0,0.0,1.7358,0,0.0,0,none,0,-0.15949999999999998,0.0467,0.0,-2.4412,0.346,0.1984,0,0.8752,1.6147,0,0,0,0,0
9459,0,0.2871,0,1.3108,0.0,1.0661,0.0,1.2581,0.0,0.182,0.0,0.6743,0,0.0,0,none,0,-1.3581999999999999,0.3979,0.0,-1.1986999999999999,-0.7148,0.41,0,-1.0615,1.9584,0,0,0,0,0
9460,0,0.6553,0,1.3108,0.0,1.0661,0.0,1.1685,0.0,1.2773,0.0,0.7397,0,0.0,0,none,0,-0.0895999999999999,0.0262,0.0,1.2686,0.36819999999999997,0.2112,0,0.06540000000000001,0.1206,0,0,0,0,0
9461,0,0.6772,0,0.7618,0.0,1.1346,0.0,1.8523,0.0,0.6379,0.0,0.5732,0,0.0,0,none,0,0.6838,0.2003,0.0,0.7733999999999999,0.02190000000000003,0.0125,0,-0.16649999999999998,0.3071,0,0,0,0,0
9462,0,0.5974,0,0.0,0.0,1.4682,0.0,1.0339,0.0,0.0,0.0,1.3668,0,0.0,0,none,0,-0.8184,0.2397,0.0,-1.5022,-0.07979999999999998,0.0457,0,0.7936,1.4641,0,0,0,0,0
9463,0,0.635,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,1.013,0,0.0,0,none,0,0.0,0.0,0.0,0.0,0.03759999999999997,0.0215,0,-0.3538000000000001,0.6527,0,0,0,0,0
9464,0,0.5922,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,1.6514,0,0.0,0,none,0,0.0,0.0,0.0,0.0,-0.04280000000000006,0.0245,0,0.6384000000000001,1.1778,0,0,0,0,0
9465,0,0.5658,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,1.4441,0,0.0,0,none,0,0.0,0.0,0.0,0.0,-0.02639999999999998,0.0151,0,-0.20730000000000004,0.3824,0,0,0,0,0
9466,0,0.5794,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,1.5482,0,0.0,0,none,0,0.0,0.0,0.0,0.0,0.013600000000000056,0.0077,0,0.10410000000000008,0.192,0,0,0,0,0
9467,0,0.5805,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,1.1933,0,0.0,0,none,0,0.0,0.0,0.0,0.0,0.0010999999999999899,0.0006,0,-0.3549,0.6547,0,0,0,0,0
9468,0,0.6288,0,0.0,0.0,0.7659,0.0,1.6784,0.0,0.0,0.0,0.2899,0,0.0,0,none,0,0.6444999999999999,0.1888,0.0,1.4628999999999999,0.04830000000000001,0.0276,0,-0.9034,1.6667,0,0,0,0,0
9469,0,0.6604,0,0.0,0.0,0.0,0.0,2.6163,0.0,0.7291,0.0,0.8785,0,0.0,0,none,0,0.9379,0.2748,0.0,0.2934000000000001,0.03159999999999996,0.0181,0,0.5886,1.0859,0,0,0,0,0
9470,0,3.1928,1,0.3362,0.0,0.685,0.0,0.8641,0.0,0.5468,0.0,0.5893,0,0.25,1,low,0,-1.7521999999999998,0.5134,0.0,-2.6900999999999997,2.5324,1.4528,0,-0.2891999999999999,0.5335,0,0,0,0,0
9471,0,0.7001,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,0.9628,0,0.0,0,none,0,0.0,0.0,0.0,0.0,-2.4927,1.43,0,0.37349999999999994,0.689,0,0,0,0,0
