window,label,max_zscore,mean_zscore,is_anomaly,sig_key,z_byte_volume,z_bwd_byte_volume,z_flow_bytes_per_s,z_flow_packets_per_s,z_avg_packet_size
10828,1,1.0239,0.4877,0,s1,0.2855,0.0519,0.374,0.7031,1.0239
10829,1,1.024,0.4877,0,s1,0.2854,0.0519,0.374,0.7031,1.024
10830,1,1.0247,0.4877,0,s1,0.2848,0.0519,0.374,0.7031,1.0247
10831,1,2.4758,0.7743,0,s1,0.2808,0.038,0.3738,0.7031,2.4758
10832,1,2.8546,0.8497,0,s1,0.28,0.0368,0.3738,0.7031,2.8546
10833,1,1.0246,0.4877,0,s1,0.2849,0.0519,0.374,0.7031,1.0246
10834,1,1.0245,0.4877,0,s1,0.2849,0.0519,0.374,0.7031,1.0245
10835,1,1.0243,0.4877,0,s1,0.2851,0.0519,0.374,0.7031,1.0243
10836,1,0.7031,0.3992,0,s1,0.2844,0.0501,0.3739,0.7031,0.5844
10837,1,2.0549,0.6904,0,s1,0.2808,0.0392,0.3738,0.7031,2.0549
10838,1,1.0243,0.4877,0,s1,0.2852,0.0519,0.374,0.7031,1.0243
10839,1,1.0244,0.4877,0,s1,0.285,0.0519,0.374,0.7031,1.0244
10840,1,1.0242,0.4877,0,s1,0.2852,0.0519,0.374,0.7031,1.0242
10841,1,1.7675,0.6312,0,s1,0.2817,0.0411,0.3725,0.6931,1.7675
10842,1,0.7655,0.4135,0,s1,0.283,0.0452,0.277,0.6969,0.7655
10843,1,2.1427,0.7086,0,s1,0.2827,0.0411,0.3733,0.703,2.1427
10844,1,8.6039,1.9961,1,s1,0.2798,0.0217,0.3722,0.703,8.6039
10845,1,9.0355,2.0824,1,s1,0.2801,0.0218,0.3718,0.703,9.0355
10846,1,8.3055,1.9342,1,s1,0.2794,0.0217,0.3616,0.7027,8.3055
10847,1,9.2357,2.1227,1,s1,0.2812,0.0218,0.372,0.703,9.2357
10848,1,8.7323,2.0214,1,s1,0.28,0.0218,0.37,0.7029,8.7323
10849,1,8.9404,2.0623,1,s1,0.2804,0.0218,0.3662,0.7028,8.9404
10850,1,8.865,2.0457,1,s1,0.2806,0.0218,0.3583,0.7026,8.865
10851,1,8.7992,2.0348,1,s1,0.2804,0.0217,0.3699,0.703,8.7992
10852,1,9.5443,2.1836,1,s1,0.2819,0.0218,0.3673,0.7029,9.5443
10853,1,8.535,1.9792,1,s1,0.28,0.0217,0.3567,0.7025,8.535
10854,1,8.5282,1.9793,1,s1,0.2797,0.0218,0.3641,0.7028,8.5282
10855,1,9.489,2.1679,1,s1,0.281,0.0218,0.3456,0.7023,9.489
10856,1,8.4898,1.9642,1,s1,0.28,0.0218,0.3279,0.7017,8.4898
10857,1,8.2826,1.9306,1,s1,0.2799,0.0217,0.366,0.7028,8.2826
10858,1,8.661,2.001,1,s1,0.2799,0.0218,0.3402,0.7021,8.661
10859,1,8.773,2.0281,1,s1,0.2799,0.0218,0.363,0.7028,8.773
10860,1,8.6958,2.0096,1,s1,0.28,0.0218,0.348,0.7023,8.6958
10861,1,8.2674,1.9268,1,s1,0.279,0.0217,0.3634,0.7027,8.2674
10862,1,8.3645,1.939,1,s1,0.2799,0.0218,0.3273,0.7016,8.3645
10863,1,8.6795,2.0112,1,s1,0.2796,0.0218,0.3722,0.703,8.6795
10864,1,8.5581,1.9461,1,s1,0.281,0.0228,0.1812,0.6874,8.5581
10865,1,8.8186,2.0384,1,s1,0.2807,0.0218,0.3681,0.7029,8.8186
10866,1,8.7384,2.0209,1,s1,0.2799,0.0218,0.3617,0.7027,8.7384
10867,1,8.853,2.0454,1,s1,0.2805,0.0218,0.3686,0.7029,8.853
10868,1,9.0466,2.0783,1,s1,0.2807,0.0218,0.3402,0.7021,9.0466
10869,1,8.7711,2.0292,1,s1,0.2798,0.0218,0.3703,0.703,8.7711
10870,1,8.7157,2.0166,1,s1,0.2802,0.0218,0.3625,0.7027,8.7157
10871,1,8.6526,2.0053,1,s1,0.2803,0.0218,0.3688,0.7029,8.6526
10872,1,9.3976,2.1518,1,s1,0.282,0.0218,0.355,0.7025,9.3976
10873,1,8.8061,2.0334,1,s1,0.2803,0.0217,0.3563,0.7025,8.8061
10874,1,8.7705,2.0256,1,s1,0.28,0.0218,0.3532,0.7024,8.7705
10875,1,8.5323,1.9811,1,s1,0.2796,0.0217,0.3691,0.7029,8.5323
10876,1,9.587,2.1859,1,s1,0.2816,0.0218,0.3373,0.702,9.587
10877,1,8.6464,2.0044,1,s1,0.2798,0.0218,0.3712,0.703,8.6464
10878,1,9.2763,2.128,1,s1,0.2812,0.0217,0.3584,0.7026,9.2763
10879,1,8.8208,2.0387,1,s1,0.2797,0.0217,0.3683,0.7029,8.8208
10880,1,8.8584,2.0411,1,s1,0.2805,0.0218,0.3426,0.7021,8.8584
10881,1,8.3777,1.9509,1,s1,0.2794,0.0218,0.3724,0.703,8.3777
10882,1,9.1598,2.1002,1,s1,0.2805,0.0218,0.3371,0.702,9.1598
10883,1,8.9787,2.0707,1,s1,0.2802,0.0218,0.3697,0.7029,8.9787
10884,1,9.294,2.1293,1,s1,0.2811,0.0218,0.3471,0.7023,9.294
10885,1,8.9238,2.0589,1,s1,0.2808,0.0218,0.3652,0.7028,8.9238
10886,1,9.0748,2.0898,1,s1,0.281,0.0217,0.3687,0.7029,9.0748
10887,1,9.0365,2.0787,1,s1,0.281,0.0218,0.3516,0.7024,9.0365
10888,1,8.9857,2.0711,1,s1,0.2803,0.0218,0.3648,0.7028,8.9857
10889,1,9.399,2.1518,1,s1,0.2812,0.0218,0.3544,0.7025,9.399
10890,1,8.5331,1.9818,1,s1,0.2798,0.0218,0.3714,0.703,8.5331
10891,1,8.9475,2.0575,1,s1,0.2812,0.0218,0.3351,0.7019,8.9475
10892,1,8.9971,2.0747,1,s1,0.2805,0.0218,0.3712,0.703,8.9971
10893,1,8.6037,1.9893,1,s1,0.2801,0.0218,0.3388,0.702,8.6037
10894,1,8.9712,2.0678,1,s1,0.2809,0.0218,0.3626,0.7027,8.9712
10895,1,8.6006,1.9894,1,s1,0.2805,0.0218,0.3419,0.7021,8.6006
10896,1,8.8397,2.0418,1,s1,0.2808,0.0218,0.3637,0.7028,8.8397
10897,1,9.2992,2.1336,1,s1,0.281,0.0218,0.3631,0.7027,9.2992
10898,1,8.893,2.0512,1,s1,0.2806,0.0218,0.3582,0.7026,8.893
10899,1,9.0678,2.0888,1,s1,0.2804,0.0218,0.3708,0.703,9.0678
10900,1,8.9435,2.0623,1,s1,0.2806,0.0218,0.3629,0.7027,8.9435
10901,1,4.0794,1.2493,1,s1,0.2475,0.0385,0.2573,1.6238,4.0794
10902,0,0.6972,0.3205,0,s1,0.0467,0.0487,0.3736,0.6972,0.4362
10903,0,0.5896,0.2901,0,s1,0.2637,0.0515,0.0902,0.4556,0.5896
10904,0,0.54,0.2857,0,s1,0.2706,0.0514,0.1142,0.54,0.4525
10905,0,0.5269,0.272,0,s1,0.2712,0.0513,0.085,0.5269,0.4257
10906,0,0.5373,0.2739,0,s1,0.2713,0.0513,0.0972,0.5373,0.4126
10907,0,0.526,0.2758,0,s1,0.2711,0.0513,0.092,0.526,0.4387
10908,0,0.518,0.2814,0,s1,0.2708,0.0514,0.0972,0.518,0.4698
10909,0,0.5191,0.2899,0,s1,0.2708,0.0514,0.1126,0.5191,0.4955
10910,0,0.5304,0.2989,0,s1,0.2704,0.0514,0.1341,0.5304,0.5081
10911,0,0.6044,0.2902,0,s1,0.2025,0.0488,0.2611,0.6044,0.3344
10912,0,0.6749,0.3273,0,s1,0.4416,0.0487,0.3736,0.6749,0.0976
10913,0,0.6713,0.3383,0,s1,0.1774,0.0512,0.3737,0.6713,0.4181
10914,0,4.442,1.0051,1,s1,0.1524,0.0505,4.442,0.2926,0.0878
10915,0,0.5516,0.1873,0,s1,0.1056,0.0517,0.2057,0.5516,0.022
10916,0,1.7991,0.8804,0,s1,1.474,0.0518,0.3739,0.7031,1.7991
10917,0,2.4858,1.0747,0,s1,1.7601,0.0518,0.373,0.703,2.4858
10918,0,1.1547,0.6291,0,s1,0.862,0.0518,0.3739,0.703,1.1547
10919,0,3.1721,1.2825,1,s1,2.1121,0.0518,0.3735,0.703,3.1721
10920,0,3.243,1.3264,1,s1,2.2672,0.0518,0.3669,0.7029,3.243
10921,0,0.9223,0.5634,0,s1,0.9223,0.0518,0.3739,0.7031,0.7657
10922,0,1.4265,0.7053,0,s1,0.9723,0.0518,0.3731,0.703,1.4265
10923,0,1.9566,0.8386,0,s1,1.1081,0.0518,0.3738,0.7029,1.9566
10924,0,1.7906,0.8443,0,s1,1.3035,0.0518,0.3725,0.703,1.7906
10925,0,3.1475,1.253,1,s1,1.9919,0.0518,0.3708,0.703,3.1475
10926,0,2.25,1.0309,0,s1,1.7757,0.0518,0.3739,0.7031,2.25
10927,0,3.5322,1.336,1,s1,2.0219,0.0518,0.3711,0.703,3.5322
10928,0,2.7047,1.1088,0,s1,1.7108,0.0518,0.3739,0.7028,2.7047
10929,0,1.9991,0.9183,0,s1,1.4644,0.0518,0.3733,0.703,1.9991
10930,0,2.7565,1.0749,0,s1,1.4898,0.0518,0.3733,0.703,2.7565
10931,0,1.812,0.8961,0,s1,1.5396,0.0518,0.3739,0.7031,1.812
10932,0,1.8871,0.9221,0,s1,1.5946,0.0518,0.3739,0.7031,1.8871
10933,0,3.7863,1.5168,1,s1,2.6694,0.0518,0.3736,0.7031,3.7863
10934,0,1.5243,0.7851,0,s1,1.2737,0.0518,0.3729,0.703,1.5243
10935,0,1.6283,0.7972,0,s1,1.2288,0.0518,0.3739,0.7031,1.6283
10936,0,0.7031,0.4619,0,s1,0.6664,0.0518,0.3739,0.7031,0.5144
10937,0,1.6476,0.7799,0,s1,1.1231,0.0518,0.3738,0.7031,1.6476
10938,0,1.1574,0.6798,0,s1,1.1129,0.0518,0.3739,0.7031,1.1574
10939,0,3.6433,1.4138,1,s1,2.2978,0.0518,0.3733,0.703,3.6433
10940,0,1.9401,0.8417,0,s1,1.2394,0.0511,0.6877,0.2903,1.9401
10941,1,1.4325,0.5314,0,s1,0.25,0.0518,0.1259,1.4325,0.7966
10942,1,4.6626,1.2108,1,s1,0.2851,0.038,0.3657,0.7028,4.6626
10943,1,5.8591,1.4442,1,s1,0.2851,0.0344,0.3402,0.702,5.8591
10944,1,5.5511,1.3889,1,s1,0.2851,0.035,0.3703,0.703,5.5511
10945,1,5.2692,1.3305,1,s1,0.2854,0.0356,0.3598,0.7026,5.2692
10946,1,6.0375,1.484,1,s1,0.2851,0.0338,0.3609,0.7025,6.0375
10947,1,5.0619,1.2912,1,s1,0.2854,0.0362,0.3698,0.7029,5.0619
10948,1,5.7447,1.4262,1,s1,0.2853,0.035,0.3634,0.7028,5.7447
10949,1,6.5762,1.5911,1,s1,0.285,0.0326,0.3593,0.7026,6.5762
10950,1,5.5916,1.3959,1,s1,0.2851,0.0344,0.3654,0.7028,5.5916
10951,1,4.951,1.2687,1,s1,0.2852,0.0368,0.3675,0.7029,4.951
10952,1,7.1511,1.7005,1,s1,0.2855,0.0308,0.3333,0.7018,7.1511
10953,1,4.8437,1.2477,1,s1,0.2853,0.0368,0.3697,0.7029,4.8437
10954,1,5.7905,1.4334,1,s1,0.2852,0.0344,0.3543,0.7025,5.7905
10955,1,5.4454,1.3681,1,s1,0.285,0.035,0.3723,0.703,5.4454
10956,1,4.9487,1.2682,1,s1,0.285,0.0368,0.3678,0.7029,4.9487
10957,1,7.374,1.7525,1,s1,0.2851,0.0302,0.3702,0.703,7.374
10958,1,4.748,1.2277,1,s1,0.2853,0.0368,0.3656,0.7028,4.748
10959,1,5.3416,1.347,1,s1,0.2852,0.0362,0.3692,0.7029,5.3416
10960,1,5.6127,1.4009,1,s1,0.2854,0.0356,0.3677,0.7029,5.6127
10961,1,5.7735,1.4322,1,s1,0.2853,0.035,0.3642,0.7028,5.7735
10962,1,5.8715,1.4528,1,s1,0.2852,0.0344,0.3701,0.703,5.8715
10963,1,5.4524,1.3676,1,s1,0.2854,0.0356,0.3617,0.7027,5.4524
10964,1,5.6667,1.4117,1,s1,0.2852,0.0344,0.3693,0.7029,5.6667
10965,1,4.8742,1.2538,1,s1,0.2854,0.0368,0.3697,0.7029,4.8742
10966,1,6.223,1.5001,1,s1,0.2854,0.0332,0.3542,0.6048,6.223
10967,1,5.5591,1.3832,1,s1,0.2855,0.035,0.3457,0.6905,5.5591
10968,1,6.327,1.5419,1,s1,0.2855,0.0332,0.3679,0.6961,6.327
10969,1,6.0102,1.4786,1,s1,0.2852,0.0338,0.3609,0.7027,6.0102
10970,1,6.2578,1.5298,1,s1,0.2854,0.0332,0.3699,0.7029,6.2578
10971,1,6.8439,1.6473,1,s1,0.2853,0.0326,0.3715,0.703,6.8439
10972,1,5.4867,1.3762,1,s1,0.2854,0.035,0.3707,0.703,5.4867
10973,1,4.6631,1.2116,1,s1,0.2852,0.0374,0.3696,0.7029,4.6631
10974,1,5.5679,1.3923,1,s1,0.2853,0.035,0.3704,0.703,5.5679
10975,1,5.4542,1.3619,1,s1,0.2852,0.035,0.3331,0.7018,5.4542
10976,1,5.7527,1.4294,1,s1,0.2852,0.0344,0.3716,0.703,5.7527
10977,1,5.0117,1.2802,1,s1,0.2849,0.0368,0.3648,0.7028,5.0117
10978,1,6.544,1.5873,1,s1,0.285,0.0326,0.3719,0.703,6.544
10979,1,6.2826,1.5349,1,s1,0.2851,0.0332,0.3705,0.703,6.2826
10980,1,6.8052,1.6393,1,s1,0.285,0.0332,0.3703,0.703,6.8052
10981,1,5.788,1.434,1,s1,0.2851,0.0344,0.3596,0.7027,5.788
10982,1,5.3779,1.3548,1,s1,0.2852,0.0356,0.3724,0.703,5.3779
10983,1,6.185,1.5142,1,s1,0.285,0.0338,0.3644,0.7028,6.185
10984,1,5.9236,1.4631,1,s1,0.285,0.0338,0.3703,0.703,5.9236
10985,1,5.6043,1.3998,1,s1,0.2852,0.035,0.3714,0.703,5.6043
10986,1,5.9837,1.4729,1,s1,0.2853,0.0338,0.359,0.7026,5.9837
10987,1,5.942,1.4673,1,s1,0.2852,0.0344,0.3717,0.703,5.942
10988,1,1.0246,0.4877,0,s1,0.2849,0.0519,0.374,0.7031,1.0246
10989,1,1.0249,0.4877,0,s1,0.2846,0.0519,0.374,0.7031,1.0249
10990,1,1.024,0.4877,0,s1,0.2854,0.0519,0.374,0.7031,1.024
10991,1,1.2217,0.5247,0,s1,0.2821,0.0429,0.3739,0.703,1.2217
10992,1,2.6774,0.8144,0,s1,0.2803,0.0374,0.3738,0.703,2.6774
10993,1,1.0241,0.4877,0,s1,0.2853,0.0519,0.374,0.7031,1.0241
10994,1,1.0245,0.4877,0,s1,0.285,0.0519,0.374,0.7031,1.0245
10995,1,1.0244,0.4877,0,s1,0.285,0.0519,0.374,0.7031,1.0244
10996,1,2.2711,0.7335,0,s1,0.2809,0.0386,0.3738,0.7031,2.2711
10997,1,0.787,0.4383,0,s1,0.2828,0.0447,0.3739,0.7031,0.787
10998,1,1.0243,0.4877,0,s1,0.2851,0.0519,0.374,0.7031,1.0243
10999,1,1.0246,0.4877,0,s1,0.2848,0.0519,0.374,0.7031,1.0246
11000,1,1.0242,0.4877,0,s1,0.2852,0.0519,0.374,0.7031,1.0242
11001,1,2.3768,0.7546,0,s1,0.2807,0.0386,0.3738,0.7031,2.3768
11002,1,1.9499,0.6698,0,s1,0.2816,0.0405,0.3738,0.703,1.9499
11003,1,0.8223,0.4453,0,s1,0.2827,0.0447,0.3739,0.703,0.8223
11004,1,1.0244,0.4877,0,s1,0.285,0.0519,0.374,0.7031,1.0244
11005,1,1.0243,0.4877,0,s1,0.2851,0.0519,0.374,0.7031,1.0243
11006,1,0.7137,0.4238,0,s1,0.283,0.0453,0.3739,0.7031,0.7137
11007,1,2.7632,0.8314,0,s1,0.2801,0.0368,0.3738,0.703,2.7632
11008,1,0.703,0.3353,0,s1,0.2839,0.0489,0.3739,0.703,0.267
11009,1,1.0244,0.4877,0,s1,0.285,0.0519,0.374,0.7031,1.0244
11010,1,1.0249,0.4877,0,s1,0.2846,0.0519,0.374,0.7031,1.0249
11011,1,1.0244,0.4877,0,s1,0.285,0.0519,0.374,0.7031,1.0244
11012,1,6.517,1.5782,1,s1,0.2753,0.0218,0.3737,0.7031,6.517
11013,1,1.0245,0.4877,0,s1,0.285,0.0519,0.374,0.7031,1.0245
11014,1,2.9492,0.8684,0,s1,0.2805,0.0374,0.3719,0.703,2.9492
11015,1,9.3033,2.1298,1,s1,0.282,0.0218,0.3398,0.702,9.3033
11016,1,8.3902,1.9524,1,s1,0.2796,0.0218,0.3674,0.7029,8.3902
11017,1,8.8835,2.0487,1,s1,0.2808,0.0217,0.355,0.7025,8.8835
11018,1,8.8767,2.0488,1,s1,0.28,0.0218,0.3629,0.7028,8.8767
11019,1,9.0756,2.0872,1,s1,0.2812,0.0218,0.3551,0.7025,9.0756
11020,1,8.9287,2.0592,1,s1,0.2806,0.0218,0.3623,0.7027,8.9287
11021,1,8.6811,2.011,1,s1,0.2802,0.0218,0.3692,0.7029,8.6811
11022,1,9.409,2.1541,1,s1,0.2824,0.0217,0.3548,0.7025,9.409
11023,1,8.6437,2.0032,1,s1,0.2796,0.0218,0.3682,0.7029,8.6437
11024,1,8.7537,2.0245,1,s1,0.2802,0.0217,0.364,0.7028,8.7537
11025,1,8.7326,2.0214,1,s1,0.2796,0.0218,0.3702,0.703,8.7326
11026,1,9.0885,2.0857,1,s1,0.2813,0.0218,0.3348,0.7019,9.0885
11027,1,8.9125,2.0571,1,s1,0.2805,0.0218,0.3676,0.7029,8.9125
11028,1,8.6454,1.9996,1,s1,0.2803,0.0218,0.348,0.7023,8.6454
11029,1,9.3714,2.1466,1,s1,0.2817,0.0217,0.3559,0.7025,9.3714
11030,1,8.3415,1.9417,1,s1,0.2796,0.0218,0.3631,0.7027,8.3415
11031,1,9.1749,2.1103,1,s1,0.2814,0.0218,0.3702,0.703,9.1749
11032,1,9.0472,2.0844,1,s1,0.2809,0.0217,0.3694,0.7029,9.0472
11033,1,9.2168,2.1177,1,s1,0.2809,0.0218,0.366,0.7028,9.2168
11034,1,9.0693,2.0894,1,s1,0.281,0.0217,0.3718,0.703,9.0693
11035,1,8.3994,1.9536,1,s1,0.2799,0.0218,0.364,0.7028,8.3994
11036,1,8.863,2.0444,1,s1,0.2805,0.0218,0.3543,0.7025,8.863
11037,1,8.3938,1.9539,1,s1,0.2799,0.0218,0.3708,0.703,8.3938
11038,1,9.0613,2.0874,1,s1,0.2809,0.0218,0.3699,0.7029,9.0613
11039,1,8.459,1.9669,1,s1,0.2797,0.0218,0.3709,0.703,8.459
11040,1,8.8441,2.0413,1,s1,0.28,0.0218,0.3581,0.7026,8.8441
11041,1,9.0724,2.09,1,s1,0.2817,0.0218,0.371,0.703,9.0724
11042,1,8.4115,1.9565,1,s1,0.2799,0.0218,0.3665,0.7028,8.4115
11043,1,8.6634,2.0079,1,s1,0.2801,0.0218,0.3713,0.703,8.6634
11044,1,8.9723,2.0636,1,s1,0.2808,0.0218,0.341,0.7021,8.9723
11045,1,8.9799,2.0715,1,s1,0.2806,0.0218,0.3722,0.703,8.9799
11046,1,8.8851,2.0496,1,s1,0.2814,0.0218,0.357,0.7025,8.8851
11047,1,8.8968,2.0548,1,s1,0.2805,0.0218,0.3719,0.703,8.8968
11048,1,9.1207,2.0992,1,s1,0.2816,0.0217,0.3691,0.7029,9.1207
11049,1,9.1725,2.1093,1,s1,0.281,0.0217,0.3684,0.7029,9.1725
11050,1,9.1425,2.1041,1,s1,0.2814,0.0217,0.3719,0.703,9.1425
11051,1,9.557,2.1866,1,s1,0.2823,0.0217,0.369,0.7029,9.557
11052,1,9.3067,2.1355,1,s1,0.281,0.0218,0.3654,0.7028,9.3067
11053,1,8.6716,2.0097,1,s1,0.28,0.0217,0.3722,0.703,8.6716
11054,1,9.1884,2.1054,1,s1,0.2809,0.0218,0.3338,0.7019,9.1884
11055,1,8.4873,1.9728,1,s1,0.2796,0.0218,0.3721,0.703,8.4873
11056,1,9.2657,2.1245,1,s1,0.2817,0.0218,0.351,0.7024,9.2657
11057,1,8.9152,2.0587,1,s1,0.2816,0.0218,0.3719,0.703,8.9152
11058,1,8.7476,2.0248,1,s1,0.2801,0.0217,0.3714,0.703,8.7476
11059,1,9.1255,2.1004,1,s1,0.2804,0.0217,0.3714,0.703,9.1255
11060,1,9.2652,2.1284,1,s1,0.2813,0.0217,0.371,0.703,9.2652
11061,1,8.3358,1.9424,1,s1,0.2795,0.0217,0.3718,0.703,8.3358
11062,1,8.6429,2.0024,1,s1,0.2802,0.0218,0.3645,0.7028,8.6429
11063,1,8.4375,1.9621,1,s1,0.2799,0.0217,0.3684,0.7029,8.4375
11064,1,8.7703,2.0279,1,s1,0.2801,0.0217,0.3645,0.7028,8.7703
11065,1,9.0793,2.0906,1,s1,0.2818,0.0218,0.3672,0.7029,9.0793
11066,1,9.0182,2.0787,1,s1,0.2807,0.0217,0.37,0.703,9.0182
11067,1,8.8719,2.0479,1,s1,0.2808,0.0217,0.3622,0.7027,8.8719
11068,1,9.1752,2.1105,1,s1,0.2822,0.0224,0.3717,0.7011,9.1752
11069,0,0.9884,0.3707,0,s1,0.1494,0.2609,0.3057,0.1491,0.9884
11070,0,0.6055,0.3405,0,s1,0.2557,0.0514,0.2555,0.6055,0.5344
11071,0,0.6625,0.3278,0,s1,0.0985,0.0368,0.3399,0.6625,0.5015
11072,0,0.7718,0.3044,0,s1,0.2026,0.0512,0.7718,0.0657,0.4307
11073,0,8.9744,2.5983,1,s1,1.4643,0.0517,8.9744,0.09,2.4112
11074,0,1.4721,0.6836,0,s1,0.817,0.0518,0.3739,0.7031,1.4721
11075,0,2.6101,1.169,0,s1,2.1065,0.0518,0.3737,0.7031,2.6101
11076,0,1.6444,0.8064,0,s1,1.2586,0.0518,0.3739,0.7031,1.6444
11077,0,3.1287,1.3208,1,s1,2.3476,0.0518,0.373,0.703,3.1287
11078,0,1.487,0.7195,0,s1,0.9825,0.0518,0.3734,0.703,1.487
11079,0,2.0258,0.9312,0,s1,1.5041,0.0518,0.3715,0.703,2.0258
11080,0,1.9974,0.9823,0,s1,1.7852,0.0518,0.3739,0.7031,1.9974
11081,0,0.9321,0.5983,0,s1,0.9321,0.0518,0.3739,0.703,0.9307
11082,0,3.4072,1.4219,1,s1,2.5736,0.0518,0.3739,0.7031,3.4072
11083,0,2.2381,0.9651,0,s1,1.4592,0.0518,0.3735,0.7031,2.2381
11084,0,0.883,0.5477,0,s1,0.7266,0.0518,0.3739,0.7031,0.883
11085,0,2.5267,1.0518,0,s1,1.6102,0.0518,0.3675,0.7029,2.5267
11086,0,1.4688,0.7632,0,s1,1.2185,0.0518,0.3739,0.703,1.4688
11087,0,3.3397,1.3934,1,s1,2.4986,0.0518,0.3739,0.7031,3.3397
11088,0,2.1433,0.8817,0,s1,1.1386,0.0518,0.372,0.703,2.1433
11089,0,1.0665,0.6426,0,s1,1.0178,0.0518,0.3739,0.7031,1.0665
11090,0,1.3451,0.7605,0,s1,1.3287,0.0518,0.3739,0.7031,1.3451
11091,0,2.1235,1.0187,0,s1,1.841,0.0518,0.3739,0.7031,2.1235
11092,0,2.4399,1.107,0,s1,1.9664,0.0518,0.3739,0.7031,2.4399
11093,0,4.5317,1.7302,1,s1,2.9908,0.0518,0.3736,0.703,4.5317
11094,0,3.5406,1.4085,1,s1,2.3734,0.0518,0.3738,0.7031,3.5406
11095,0,2.0914,0.9942,0,s1,1.7506,0.0518,0.3739,0.7031,2.0914
11096,0,0.8169,0.5058,0,s1,0.8169,0.0518,0.3739,0.7031,0.5835
11097,0,2.1995,0.9736,0,s1,1.5397,0.0518,0.3738,0.7031,2.1995
11098,0,1.8337,0.8923,0,s1,1.4994,0.0518,0.3737,0.7028,1.8337
11099,0,2.825,1.1167,0,s1,1.6301,0.0518,0.3734,0.703,2.825
11100,0,2.4197,1.1049,0,s1,1.9765,0.0518,0.3736,0.7031,2.4197
11101,0,0.7031,0.4496,0,s1,0.601,0.0518,0.3739,0.7031,0.5183
11102,0,0.6059,0.1759,0,s1,0.1826,0.0509,0.0229,0.0172,0.6059
11103,1,3.2093,0.7557,1,s1,0.2651,0.0396,0.1627,0.102,3.2093
11104,1,9.2215,2.1165,1,s1,0.2813,0.0217,0.3554,0.7025,9.2215
11105,1,9.2297,2.0956,1,s1,0.2818,0.0223,0.2506,0.6936,9.2297
11106,1,8.9912,2.0731,1,s1,0.2806,0.0218,0.369,0.7029,8.9912
11107,1,8.7158,2.0181,1,s1,0.2803,0.0218,0.3696,0.7029,8.7158
11108,1,9.1127,2.0866,1,s1,0.2819,0.0224,0.3288,0.6874,9.1127
11109,1,9.0865,2.0924,1,s1,0.2806,0.0218,0.37,0.703,9.0865
11110,1,9.3609,2.1333,1,s1,0.2819,0.0224,0.3052,0.6961,9.3609
11111,1,8.9919,2.0716,1,s1,0.28,0.0218,0.3617,0.7027,8.9919
11112,1,8.7007,2.0122,1,s1,0.2805,0.0218,0.3556,0.7025,8.7007
11113,1,8.3989,1.9547,1,s1,0.28,0.0217,0.3698,0.7029,8.3989
11114,1,9.1044,2.0928,1,s1,0.2807,0.0218,0.3547,0.7025,9.1044
11115,1,9.7566,2.2222,1,s1,0.2823,0.0217,0.3479,0.7023,9.7566
11116,1,8.5742,1.9852,1,s1,0.2797,0.0218,0.348,0.7023,8.5742
11117,1,9.088,2.0886,1,s1,0.2807,0.0217,0.3501,0.7024,9.088
11118,1,8.9665,2.0677,1,s1,0.2799,0.0218,0.3675,0.7029,8.9665
11119,1,9.3359,2.1351,1,s1,0.2808,0.0218,0.3352,0.7019,9.3359
11120,1,9.0097,2.0759,1,s1,0.2807,0.0218,0.3647,0.7028,9.0097
11121,1,9.1855,2.1058,1,s1,0.2804,0.0218,0.3392,0.7021,9.1855
11122,1,9.0157,2.0704,1,s1,0.2808,0.0218,0.3319,0.7019,9.0157
11123,1,9.1845,2.1075,1,s1,0.2815,0.0217,0.3475,0.7023,9.1845
11124,1,8.2878,1.9323,1,s1,0.2797,0.0218,0.3693,0.7029,8.2878
11125,1,9.4204,2.1541,1,s1,0.2813,0.0218,0.3447,0.7022,9.4204
11126,1,8.3189,1.9378,1,s1,0.2796,0.0218,0.3658,0.7028,8.3189
11127,1,9.0452,2.0783,1,s1,0.2809,0.0218,0.3417,0.7021,9.0452
11128,1,9.0744,2.087,1,s1,0.2809,0.0218,0.3552,0.7025,9.0744
11129,1,8.3092,1.9344,1,s1,0.2794,0.0218,0.3592,0.7026,8.3092
11130,1,9.4102,2.1467,1,s1,0.2816,0.0218,0.3183,0.7014,9.4102
11131,1,8.5454,1.9823,1,s1,0.279,0.0218,0.3627,0.7027,8.5454
11132,1,8.5955,1.9852,1,s1,0.2796,0.0218,0.3275,0.7016,8.5955
11133,1,8.0849,1.8917,1,s1,0.2787,0.0218,0.37,0.703,8.0849
11134,1,8.0212,1.8742,1,s1,0.2788,0.0218,0.3472,0.7022,8.0212
11135,1,8.0441,1.882,1,s1,0.2784,0.0217,0.3629,0.7027,8.0441
11136,1,8.0509,1.8821,1,s1,0.2795,0.0218,0.3556,0.7025,8.0509
11137,1,7.7646,1.8238,1,s1,0.2779,0.0218,0.3523,0.7024,7.7646
11138,1,8.0488,1.8771,1,s1,0.2786,0.0218,0.3344,0.7019,8.0488
11139,1,8.2103,1.914,1,s1,0.2792,0.0218,0.3564,0.7025,8.2103
11140,1,7.7219,1.8182,1,s1,0.278,0.0218,0.3665,0.7028,7.7219
11141,1,8.5846,1.9838,1,s1,0.2799,0.0218,0.3309,0.7017,8.5846
11142,1,7.9504,1.8642,1,s1,0.2788,0.0217,0.3674,0.7029,7.9504
